Fold,F1,Recall,Precision,Accuracy
0,0.9275241674538804,0.9272860815277267,0.9279244240784533,0.9272860815277267
1,0.9331923135441962,0.9331373989713446,0.9332717423817297,0.9331373989713446
2,0.9226235138231926,0.922850844966936,0.9232954495081679,0.922850844966936
3,0.9276682669714167,0.9276267450404114,0.927844827184208,0.9276267450404114
4,0.9273893335758115,0.9272593681116826,0.9277596626051646,0.9272593681116826
5,0.9261140090665902,0.9261843554902681,0.9262331820435612,0.9261843554902681
6,0.9157497204303043,0.9155033063923586,0.9161695705928189,0.9155033063923586
7,0.9290417032037898,0.9290962527553269,0.9291832670087501,0.9290962527553269
8,0.9294575653693359,0.9294636296840558,0.9294854622384218,0.9294636296840558
9,0.928416332002071,0.9283614988978692,0.9289557014522639,0.9283614988978692
10,0.9315837551480304,0.9313257436650753,0.9323480025759291,0.9313257436650753
11,0.9302858959789042,0.9301983835415136,0.9304871530867687,0.9301983835415136
12,0.9268251017719713,0.9268919911829537,0.9273134377456014,0.9268919911829537
13,0.925673440461271,0.925789860396767,0.9259796906648229,0.925789860396767
14,0.9291552596771864,0.9290962527553269,0.929371055989773,0.9290962527553269
0,0.9253241626273634,0.9250826294528094,0.9256978895497889,0.9250826294528094
1,0.9328886354258586,0.9327700220426157,0.933079975359997,0.9327700220426157
2,0.9222349304784841,0.9224834680382072,0.9227298208530849,0.9224834680382072
3,0.9246575140228555,0.9246877296105804,0.9248236234733368,0.9246877296105804
4,0.9248580276379211,0.9246877296105804,0.9252285167919297,0.9246877296105804
5,0.9287366763676652,0.9287550495776716,0.929027238166155,0.9287550495776716
6,0.9166424169021505,0.9162380602498164,0.9175118338088905,0.9162380602498164
7,0.9297403781212268,0.9298310066127847,0.929860397005552,0.9298310066127847
8,0.9310100975228208,0.9309331373989713,0.9311511990497796,0.9309331373989713
9,0.9261814367056588,0.9261572373254959,0.9267624833724314,0.9261572373254959
10,0.9271673557791976,0.9269188395152406,0.9278954293128187,0.9269188395152406
11,0.9284638264281606,0.9283614988978692,0.9287456671981602,0.9283614988978692
12,0.9242052722044635,0.9243203526818515,0.924760166106785,0.9243203526818515
13,0.9208346965904587,0.9210139603232917,0.9211034730234219,0.9210139603232917
14,0.9297774473453481,0.9298310066127847,0.9299379294471745,0.9298310066127847
0,0.9242754882095733,0.9239809034153507,0.9248268635145991,0.9239809034153507
1,0.9328101167918418,0.9327700220426157,0.9329104178660167,0.9327700220426157
2,0.9203667133955499,0.9206465833945628,0.9208531158993356,0.9206465833945628
3,0.9247045112317626,0.9246877296105804,0.9248624195646422,0.9246877296105804
4,0.9263681559268049,0.9261572373254959,0.9268292397136666,0.9261572373254959
5,0.9272817589358539,0.9272860815277267,0.9275393514340803,0.9272860815277267
6,0.9157662892207713,0.9155033063923586,0.9162627984710158,0.9155033063923586
7,0.9268274245737955,0.9268919911829537,0.9269726975138751,0.9268919911829537
8,0.932149859111403,0.9320352681851579,0.9323282565994372,0.9320352681851579
9,0.9287629735113818,0.9287288758265981,0.9293969185585437,0.9287288758265981
10,0.928248544661141,0.9280205655526992,0.9288790226112433,0.9280205655526992
11,0.9273997437429401,0.9272593681116826,0.9277397158908025,0.9272593681116826
12,0.9272148688010875,0.9272593681116826,0.9276555997530983,0.9272593681116826
13,0.9245997485875102,0.9246877296105804,0.924969495855367,0.9246877296105804
14,0.9302160374123559,0.9301983835415136,0.9303872971198244,0.9301983835415136
0,0.9257973961205866,0.9254498714652957,0.9263874044549281,0.9254498714652957
1,0.9320271320977427,0.9320352681851579,0.9320832290667418,0.9320352681851579
2,0.921177740227626,0.9213813372520205,0.9215336618373577,0.9213813372520205
3,0.9265342337588874,0.9265246142542248,0.9266996538609777,0.9265246142542248
4,0.9285261192814421,0.9283614988978692,0.9289245641908022,0.9283614988978692
5,0.9255204004112008,0.9254498714652957,0.9258471728753098,0.9254498714652957
6,0.91439527684335,0.914033798677443,0.915266565024855,0.914033798677443
7,0.9291261854748195,0.9290962527553269,0.929314385628267,0.9290962527553269
8,0.9313588342197554,0.9313005143277002,0.9314566345504028,0.9313005143277002
9,0.9276061728542191,0.9276267450404114,0.9282584561317673,0.9276267450404114
10,0.9285442904777715,0.9283878075651855,0.9289572915571548,0.9283878075651855
11,0.9267219794632956,0.9265246142542248,0.9271093916354568,0.9265246142542248
12,0.925695051089639,0.925789860396767,0.926231019755065,0.925789860396767
13,0.9263830895595188,0.9265246142542248,0.9267220869239307,0.9265246142542248
14,0.930968806013753,0.9309331373989713,0.9311607184088722,0.9309331373989713
0,0.9249436277219539,0.9247153874403232,0.9253382862096422,0.9247153874403232
1,0.9305903249823488,0.9305657604702424,0.9306591428823717,0.9305657604702424
2,0.9166987667414132,0.916972814107274,0.9172401942858208,0.916972814107274
3,0.9250515836548712,0.9250551065393093,0.9252071836889633,0.9250551065393093
4,0.9281869076536643,0.9279941219691403,0.9286484792915578,0.9279941219691403
5,0.9290989393607242,0.9291222915901579,0.9293615413297394,0.9291222915901579
6,0.9155030713015133,0.9151359294636296,0.9163018975176461,0.9151359294636296
7,0.9308576829301166,0.9309331373989713,0.9310004939416435,0.9309331373989713
8,0.9320002157565568,0.9320352681851579,0.9320533344767421,0.9320352681851579
9,0.9266087470724025,0.9265246142542248,0.9273633070184455,0.9265246142542248
10,0.9252811360317231,0.9250826294528094,0.9258262747796779,0.9250826294528094
11,0.9270086061595888,0.9268919911829537,0.9272784933022157,0.9268919911829537
12,0.9275080970918467,0.9276267450404114,0.9280590024453353,0.9276267450404114
13,0.9256407982029546,0.925789860396767,0.926003383661334,0.925789860396767
14,0.9305666709335845,0.9305657604702424,0.9307518896176132,0.9305657604702424
0,0.9303873769306731,0.9302240176276166,0.9307133391484763,0.9302240176276166
1,0.934623422313176,0.9346069066862601,0.9346600270194301,0.9346069066862601
2,0.9207662061462454,0.9210139603232917,0.9211538130118356,0.9210139603232917
3,0.9258587470184709,0.925789860396767,0.9260506993076848,0.925789860396767
4,0.9288942421429287,0.9287288758265981,0.9292644039654698,0.9287288758265981
5,0.9309182790637435,0.9309585016525891,0.9313630221137502,0.9309585016525891
6,0.9158429593066815,0.9155033063923586,0.9164691128963123,0.9155033063923586
7,0.9291041252466334,0.9290962527553269,0.9293174751056037,0.9290962527553269
