Fold,F1,Recall,Precision,Accuracy,AUC-ROC
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.9961919268849962
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9961127308066083
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9938569548047389
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9908888888888888
11,0.9644164384532894,0.95,0.926829268292683,0.9642857142857143,0.99575
12,0.9715270087363109,0.9811320754716981,0.9454545454545454,0.9714285714285714,0.9965300368683583
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9891304347826086
14,0.9639475824114704,0.94,0.9591836734693877,0.9640287769784173,0.9973033707865169
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9967251461988305
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.989111111111111
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.9910293787844808
3,0.9645308650833512,0.9791666666666666,0.9215686274509803,0.9642857142857143,0.9977355072463767
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.982766439909297
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.987855129039254
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9969853574504737
7,0.9580174927113703,1.0,0.8666666666666667,0.9571428571428572,0.9969535415079969
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9961127308066084
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9945151382185169
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9933333333333334
11,0.9644164384532894,0.95,0.926829268292683,0.9642857142857143,0.99525
12,0.9786096297954113,0.9811320754716981,0.9629629629629629,0.9785714285714285,0.9971806549555411
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9920742753623188
14,0.9637706250105001,0.92,0.9787234042553191,0.9640287769784173,0.9970786516853932
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9964912280701754
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9913333333333333
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9914779098452569
3,0.9716825396825397,1.0,0.9230769230769231,0.9714285714285714,0.9975090579710144
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9848072562358278
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9880720017349816
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9440233236151603,0.9743589743589743,0.8444444444444444,0.9428571428571428,0.9977151561309976
8,0.9568366592756837,0.9047619047619048,0.95,0.9571428571428572,0.9951409135082605
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9947345326897763
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9942222222222222
11,0.9644164384532894,0.95,0.926829268292683,0.9642857142857143,0.9944999999999999
12,0.9715270087363109,0.9811320754716981,0.9454545454545454,0.9714285714285714,0.9952288006939926
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9911684782608695
14,0.9637706250105001,0.92,0.9787234042553191,0.9640287769784173,0.9957303370786517
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9969590643274854
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.99
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9921507064364207
3,0.9714285714285714,0.9583333333333334,0.9583333333333334,0.9714285714285714,0.9970561594202899
4,0.9497539601635097,0.9387755102040817,0.92,0.9496402877697842,0.9886621315192745
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9872045109520711
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9972006890611541
7,0.9440233236151603,0.9743589743589743,0.8444444444444444,0.9428571428571428,0.9964457984259963
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9963556851311953
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9940763492759983
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9942222222222221
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.9944999999999999
12,0.9714285714285714,0.9622641509433962,0.9622641509433962,0.9714285714285714,0.9956625460854478
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.990715579710145
14,0.9639475824114704,0.94,0.9591836734693877,0.9640287769784173,0.9957303370786517
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9971929824561403
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.9897777777777779
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9908051132540929
3,0.9645308650833512,0.9791666666666666,0.9215686274509803,0.9642857142857143,0.9970561594202899
4,0.9424460431654677,0.9183673469387755,0.9183673469387755,0.9424460431654677,0.9870748299319728
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9872045109520712
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9969853574504737
7,0.9440233236151603,0.9743589743589743,0.8444444444444444,0.9428571428571428,0.9969535415079969
8,0.9714285714285714,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9948979591836735
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9940763492759983
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9953333333333333
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99325
12,0.9715270087363109,0.9811320754716981,0.9454545454545454,0.9714285714285714,0.9952288006939927
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9913949275362319
14,0.9637706250105001,0.92,0.9787234042553191,0.9640287769784173,0.9961797752808988
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9971929824561404
1,0.9569410181655079,0.92,0.9583333333333334,0.9571428571428572,0.9902222222222222
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.989459520071765
3,0.9787185190500107,1.0,0.9411764705882353,0.9785714285714285,0.9979619565217391
4,0.9570236844232479,0.9591836734693877,0.9215686274509803,0.9568345323741008,0.9820861678004535
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9861201474734331
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9965546942291128
7,0.93754051915567,1.0,0.8125,0.9357142857142857,0.9966996699669968
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9958697764820214
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9927599824484422
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9922222222222221
11,0.9574490550100307,0.95,0.9047619047619048,0.9571428571428572,0.9962500000000001
12,0.9643493829923521,0.9622641509433962,0.9444444444444444,0.9642857142857143,0.9965300368683583
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9889039855072465
14,0.971089251048141,0.94,0.9791666666666666,0.9712230215827338,0.9975280898876404
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9971929824561404
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.9897777777777778
2,0.9428571428571428,0.9183673469387755,0.9183673469387755,0.9428571428571428,0.9910293787844808
3,0.9645308650833512,0.9791666666666666,0.9215686274509803,0.9642857142857143,0.9977355072463768
4,0.9570236844232479,0.9591836734693877,0.9215686274509803,0.9568345323741008,0.9861678004535146
5,0.9426323676323676,0.9056603773584906,0.9411764705882353,0.9428571428571428,0.9852526566905225
6,0.9642220455790765,0.9444444444444444,0.9622641509433962,0.9642857142857143,0.9974160206718345
7,0.9508715063298881,0.9743589743589743,0.8636363636363636,0.95,0.9951764407209952
8,0.9641612133814446,0.9285714285714286,0.9512195121951219,0.9642857142857143,0.9961127308066084
9,0.9785227135592434,1.0,0.9464285714285714,0.9784172661870504,0.9947345326897762
10,0.9786176542634311,0.98,0.9607843137254902,0.9785714285714285,0.9942222222222222
11,0.9571428571428572,0.925,0.925,0.9571428571428572,0.99575
12,0.9643493829923521,0.9622641509433962,0.9444444444444444,0.9642857142857143,0.9954456733897202
13,0.9575238095238096,0.9791666666666666,0.9038461538461539,0.9571428571428572,0.9916213768115943
14,0.971089251048141,0.94,0.9791666666666666,0.9712230215827338,0.996629213483146
0,0.9714285714285714,0.9555555555555556,0.9555555555555556,0.9714285714285714,0.9974269005847953
1,0.9642039973531686,0.94,0.9591836734693877,0.9642857142857143,0.988
2,0.9501144037055639,0.9387755102040817,0.92,0.95,0.9901323166629288
3,0.9715631307468042,0.9791666666666666,0.94,0.9714285714285714,0.9984148550724637
4,0.9642581621898318,0.9795918367346939,0.9230769230769231,0.9640287769784173,0.98140589569161
