Fold,F1,Recall,Precision,Accuracy,AUC-ROC
7,0.7699825630206876,0.6296296296296297,0.6938775510204082,0.7727272727272727,0.8342592592592593
8,0.6837677166791877,0.6724137931034483,0.5652173913043478,0.6797385620915033,0.7372050816696915
9,0.7593510338608378,0.7017543859649122,0.6666666666666666,0.7581699346405228,0.7845394736842106
10,0.7072124525008592,0.5957446808510638,0.509090909090909,0.7012987012987013,0.7605885862000398
11,0.7760277618283242,0.7254901960784313,0.6379310344827587,0.7727272727272727,0.8248619836284028
12,0.7262291280148423,0.6140350877192983,0.6363636363636364,0.7272727272727273,0.7876650388858746
13,0.7926856135712712,0.8,0.7058823529411765,0.7908496732026143,0.8555555555555555
14,0.7680598555211559,0.7358490566037735,0.639344262295082,0.7647058823529411,0.8450943396226415
0,0.7318878900052882,0.7272727272727273,0.5970149253731343,0.7272727272727273,0.8016528925619835
1,0.7858032708032707,0.7872340425531915,0.6065573770491803,0.7792207792207793,0.8335653211374031
2,0.7854017640113896,0.7213114754098361,0.7333333333333333,0.7857142857142857,0.8436453375638991
3,0.8069484104321341,0.7446808510638298,0.660377358490566,0.803921568627451,0.8317944600562023
4,0.7592783994168077,0.7068965517241379,0.6721311475409836,0.7581699346405228,0.8319419237749547
5,0.7960976221845787,0.6976744186046512,0.6122448979591837,0.7922077922077922,0.8707311963125917
6,0.7722803560367012,0.6785714285714286,0.6909090909090909,0.7727272727272727,0.860240524781341
7,0.7711598746081505,0.6481481481481481,0.6862745098039216,0.7727272727272727,0.8364814814814815
8,0.6714649218466011,0.6896551724137931,0.547945205479452,0.6666666666666666,0.73502722323049
9,0.7605898557770217,0.7368421052631579,0.65625,0.7581699346405228,0.7956871345029239
10,0.7116758839246877,0.574468085106383,0.5192307692307693,0.7077922077922078,0.7697355339033605
11,0.7692207792207791,0.7058823529411765,0.631578947368421,0.7662337662337663,0.8338092518560822
12,0.7039997236805747,0.6491228070175439,0.5873015873015873,0.7012987012987013,0.7936335684572254
13,0.773826780484022,0.8166666666666667,0.6712328767123288,0.7712418300653595,0.856989247311828
14,0.7876720093910543,0.7735849056603774,0.6612903225806451,0.7843137254901961,0.8554716981132076
0,0.7252586985207305,0.7090909090909091,0.5909090909090909,0.7207792207792207,0.7640036730945822
1,0.7903724501877474,0.7446808510638298,0.625,0.7857142857142857,0.8256114535692981
2,0.7496764403980899,0.6229508196721312,0.7169811320754716,0.7532467532467533,0.8059227921734532
3,0.7719037394620274,0.6382978723404256,0.625,0.7712418300653595,0.7848253713368125
4,0.738562091503268,0.6551724137931034,0.6551724137931034,0.738562091503268,0.8103448275862069
5,0.7775807588260701,0.6744186046511628,0.58,0.7727272727272727,0.837628326000419
6,0.7652892561983471,0.6607142857142857,0.6851851851851852,0.7662337662337663,0.8549562682215743
7,0.7506333054146248,0.5370370370370371,0.7073170731707317,0.7597402597402597,0.8246296296296296
8,0.7018375656273438,0.6551724137931034,0.59375,0.6993464052287581,0.7362976406533575
9,0.7394398775844275,0.6666666666666666,0.6440677966101694,0.738562091503268,0.7633406432748538
10,0.719942345870387,0.6170212765957447,0.5272727272727272,0.7142857142857143,0.7407039172797774
11,0.7603205697925092,0.6470588235294118,0.6346153846153846,0.7597402597402597,0.8202931658100133
12,0.6974819624819625,0.543859649122807,0.6078431372549019,0.7012987012987013,0.7717489600289382
13,0.8112153831277947,0.7833333333333333,0.746031746031746,0.8104575163398693,0.856810035842294
14,0.7809454191033138,0.7547169811320755,0.6557377049180327,0.7777777777777778,0.8377358490566037
0,0.7313829787234042,0.7090909090909091,0.6,0.7272727272727273,0.7594123048668503
1,0.789516839882746,0.723404255319149,0.6296296296296297,0.7857142857142857,0.8371445615430504
2,0.750720723242275,0.639344262295082,0.7090909090909091,0.7532467532467533,0.8163229331923145
3,0.7801761730333159,0.6808510638297872,0.6274509803921569,0.7777777777777778,0.7996788438378161
4,0.744657052440826,0.6551724137931034,0.6666666666666666,0.7450980392156863,0.8143375680580762
5,0.7855126398758475,0.7209302325581395,0.5849056603773585,0.7792207792207793,0.8388853970249319
6,0.7652892561983471,0.6607142857142857,0.6851851851851852,0.7662337662337663,0.850036443148688
7,0.7672901261418008,0.5925925925925926,0.7111111111111111,0.7727272727272727,0.8272222222222222
8,0.6894996211884258,0.6551724137931034,0.5757575757575758,0.6862745098039216,0.735934664246824
9,0.7324897452721129,0.6491228070175439,0.6379310344827587,0.7320261437908496,0.7713815789473685
10,0.7129775089310173,0.5957446808510638,0.5185185185185185,0.7077922077922078,0.7502485583615034
11,0.7880557160791503,0.7254901960784313,0.6607142857142857,0.7857142857142857,0.822196839901009
12,0.7012987012987013,0.5964912280701754,0.5964912280701754,0.7012987012987013,0.7748236570808464
13,0.7995244510017747,0.8333333333333334,0.704225352112676,0.7973856209150327,0.8469534050179212
14,0.7741787958859702,0.7358490566037735,0.65,0.7712418300653595,0.8460377358490565
0,0.6997013681505659,0.6727272727272727,0.5606060606060606,0.6948051948051948,0.7570247933884298
1,0.7944694761021291,0.7021276595744681,0.6470588235294118,0.7922077922077922,0.821435673096043
2,0.7293078602813116,0.5901639344262295,0.6923076923076923,0.7337662337662337,0.8018684999118633
3,0.7426747443163311,0.5531914893617021,0.5909090909090909,0.7450980392156863,0.7755921316740265
4,0.7208688189080347,0.5689655172413793,0.66,0.7254901960784313,0.8099818511796734
5,0.7786912864748298,0.6976744186046512,0.5769230769230769,0.7727272727272727,0.8317619945526923
6,0.7713127773982507,0.6607142857142857,0.6981132075471698,0.7727272727272727,0.8547740524781342
7,0.7387584892172049,0.48148148148148145,0.7222222222222222,0.7532467532467533,0.8218518518518518
8,0.6770930594460006,0.6551724137931034,0.5588235294117647,0.673202614379085,0.726497277676951
9,0.7124183006535948,0.6140350877192983,0.6140350877192983,0.7124183006535948,0.7578581871345028
10,0.7059515484515485,0.574468085106383,0.5094339622641509,0.7012987012987013,0.7359315967389143
11,0.7258566433566433,0.5686274509803921,0.5918367346938775,0.7272727272727273,0.8083000190367409
12,0.6974819624819625,0.543859649122807,0.6078431372549019,0.7012987012987013,0.7670464821848435
13,0.7832603126720774,0.7,0.7368421052631579,0.7843137254901961,0.8360215053763441
14,0.7665829968350977,0.6981132075471698,0.6491228070175439,0.7647058823529411,0.8290566037735849
0,0.6813013424163494,0.6727272727272727,0.5362318840579711,0.6753246753246753,0.7542699724517906
1,0.789516839882746,0.723404255319149,0.6296296296296297,0.7857142857142857,0.8375422549214556
2,0.7760262887772382,0.6557377049180327,0.7547169811320755,0.7792207792207793,0.830424819319584
3,0.7632478428185577,0.5957446808510638,0.6222222222222222,0.7647058823529411,0.79084704937776
4,0.7568393093095523,0.6551724137931034,0.6909090909090909,0.7581699346405228,0.8105263157894737
5,0.7796897000493033,0.7209302325581395,0.5740740740740741,0.7727272727272727,0.8447517284726587
6,0.7642424242424242,0.6428571428571429,0.6923076923076923,0.7662337662337663,0.8616982507288629
7,0.7598727802809436,0.5740740740740741,0.7045454545454546,0.7662337662337663,0.8344444444444444
8,0.6888739815241849,0.6379310344827587,0.578125,0.6862745098039216,0.73502722323049
9,0.7194404645536795,0.631578947368421,0.6206896551724138,0.7189542483660131,0.7640716374269005
10,0.6944825591313313,0.574468085106383,0.4909090909090909,0.6883116883116883,0.7363292901173195
11,0.761397223466189,0.6666666666666666,0.6296296296296297,0.7597402597402597,0.8210546354464117
12,0.6843290043290043,0.5263157894736842,0.5882352941176471,0.6883116883116883,0.757641526496654
13,0.79234360410831,0.7833333333333333,0.7121212121212122,0.7908496732026143,0.853763440860215
14,0.7993513875866817,0.7547169811320755,0.6896551724137931,0.7973856209150327,0.8543396226415094
0,0.7191206466722068,0.7090909090909091,0.582089552238806,0.7142857142857143,0.7614325068870524
1,0.789516839882746,0.723404255319149,0.6296296296296297,0.7857142857142857,0.8270033803937165
2,0.7496764403980899,0.6229508196721312,0.7169811320754716,0.7532467532467533,0.8163229331923145
3,0.723789149954984,0.5319148936170213,0.5555555555555556,0.7254901960784313,0.7894419911682055
4,0.7436954881911496,0.6379310344827587,0.6727272727272727,0.7450980392156863,0.8165154264972777
5,0.7833537235711148,0.6744186046511628,0.5918367346938775,0.7792207792207793,0.8472658705216844
6,0.7843806186897792,0.6785714285714286,0.7169811320754716,0.7857142857142857,0.8673469387755103
7,0.7509206479794716,0.6111111111111112,0.66,0.7532467532467533,0.8262962962962963
8,0.6900093370681605,0.6724137931034483,0.5735294117647058,0.6862745098039216,0.7490018148820327
9,0.7375754425481533,0.631578947368421,0.6545454545454545,0.738562091503268,0.7726608187134504
10,0.719942345870387,0.6170212765957447,0.5272727272727272,0.7142857142857143,0.732948896400875
11,0.7591311926223678,0.6274509803921569,0.64,0.7597402597402597,0.8244812488102037
12,0.7119769119769119,0.5789473684210527,0.6226415094339622,0.7142857142857143,0.7731958762886597
13,0.79234360410831,0.7833333333333333,0.7121212121212122,0.7908496732026143,0.8555555555555555
14,0.7741787958859702,0.7358490566037735,0.65,0.7712418300653595,0.829433962264151
0,0.7129673227234202,0.7090909090909091,0.5735294117647058,0.7077922077922078,0.7674931129476584
1,0.7816238183585122,0.6808510638297872,0.6274509803921569,0.7792207792207793,0.8258103002585008
2,0.7206611570247933,0.5573770491803278,0.6938775510204082,0.7272727272727273,0.8046888771373171
3,0.7472103822044776,0.6170212765957447,0.58,0.7450980392156863,0.7832195905258932
4,0.7294262588380235,0.603448275862069,0.660377358490566,0.7320261437908496,0.8143375680580762
5,0.7833537235711148,0.6744186046511628,0.5918367346938775,0.7792207792207793,0.8388853970249319
6,0.7713127773982507,0.6607142857142857,0.6981132075471698,0.7727272727272727,0.858600583090379
7,0.7539924190641895,0.5740740740740741,0.6888888888888889,0.7597402597402597,0.8268518518518518
8,0.6765621054046101,0.6379310344827587,0.5606060606060606,0.673202614379085,0.7259528130671506
9,0.7244542146755609,0.6140350877192983,0.6363636363636364,0.7254901960784313,0.767361111111111
10,0.719942345870387,0.6170212765957447,0.5272727272727272,0.7142857142857143,0.7311592761980513
11,0.7532467532467533,0.6274509803921569,0.6274509803921569,0.7532467532467533,0.8164858176280221
12,0.6974819624819625,0.543859649122807,0.6078431372549019,0.7012987012987013,0.763610056068005
13,0.7708923141449093,0.7,0.711864406779661,0.7712418300653595,0.8363799283154122
14,0.7544459364501814,0.6981132075471698,0.6271186440677966,0.7516339869281046,0.829245283018868
0,0.7058004052684905,0.6727272727272727,0.5692307692307692,0.7012987012987013,0.7627180899908171
1,0.8013767200370072,0.723404255319149,0.6538461538461539,0.7987012987012987,0.8327699343805925
2,0.7220547309833024,0.5737704918032787,0.6862745098039216,0.7272727272727273,0.8230213291027675
3,0.7719037394620274,0.6382978723404256,0.625,0.7712418300653595,0.7942593336009636
4,0.7436954881911496,0.6379310344827587,0.6727272727272727,0.7450980392156863,0.8179673321234119
5,0.7922788600464861,0.7441860465116279,0.5925925925925926,0.7857142857142857,0.8525036664571548
6,0.7642424242424242,0.6428571428571429,0.6923076923076923,0.7662337662337663,0.8673469387755102
7,0.7523799794283988,0.5555555555555556,0.6976744186046512,0.7597402597402597,0.8311111111111111
8,0.6641767818238407,0.6379310344827587,0.5441176470588235,0.6601307189542484,0.7306715063520871
9,0.7333349294133606,0.6666666666666666,0.6333333333333333,0.7320261437908496,0.7834429824561403
10,0.7129775089310173,0.5957446808510638,0.5185185185185185,0.7077922077922078,0.7516404851859216
11,0.7683299327237305,0.6862745098039216,0.6363636363636364,0.7662337662337663,0.8231486769465067
12,0.6727010363374,0.5263157894736842,0.5660377358490566,0.6753246753246753,0.756737203834328
13,0.8179341215394347,0.8,0.75,0.8169934640522876,0.8505376344086022
14,0.7734612440494792,0.7169811320754716,0.6551724137931034,0.7712418300653595,0.8405660377358491
0,0.7191206466722068,0.7090909090909091,0.582089552238806,0.7142857142857143,0.7619834710743801
1,0.7757479097192017,0.6808510638297872,0.6153846153846154,0.7727272727272727,0.8194472062040168
2,0.7280073929820123,0.5737704918032787,0.7,0.7337662337662337,0.8159703860391327
3,0.7574374492085693,0.5957446808510638,0.6086956521739131,0.7581699346405228,0.7854275391409072
4,0.7497593539133867,0.6379310344827587,0.6851851851851852,0.7516339869281046,0.8137931034482758
5,0.8019123733409448,0.6976744186046512,0.625,0.7987012987012987,0.8413995390739577
6,0.7571150196341995,0.625,0.6862745098039216,0.7597402597402597,0.8591472303206997
7,0.7746353646353646,0.6111111111111112,0.717391304347826,0.7792207792207793,0.817962962962963
8,0.7011244641225666,0.6379310344827587,0.5967741935483871,0.6993464052287581,0.7328493647912885
9,0.7455390259905464,0.6666666666666666,0.6551724137931034,0.7450980392156863,0.7660818713450293
10,0.719942345870387,0.6170212765957447,0.5272727272727272,0.7142857142857143,0.7385166036985484
11,0.7490275055133545,0.5686274509803921,0.6444444444444445,0.7532467532467533,0.8197220635827147
12,0.7091617517546903,0.543859649122807,0.6326530612244898,0.7142857142857143,0.7728341472237295
13,0.7585156376600227,0.7,0.6885245901639344,0.7581699346405228,0.839247311827957
14,0.7741787958859702,0.7358490566037735,0.65,0.7712418300653595,0.8377358490566038
0,0.7124800333356484,0.6909090909090909,0.5757575757575758,0.7077922077922078,0.7581267217630854
1,0.7835918127180262,0.723404255319149,0.6181818181818182,0.7792207792207793,0.824617220123285
2,0.7384518118232724,0.5573770491803278,0.7391304347826086,0.7467532467532467,0.8318350079323109
3,0.7574374492085693,0.5957446808510638,0.6086956521739131,0.7581699346405228,0.7808109193095143
4,0.7577515625720658,0.6724137931034483,0.6842105263157895,0.7581699346405228,0.8257713248638838
5,0.8166299230791448,0.7674418604651163,0.6346153846153846,0.8116883116883117,0.8485229415461975
6,0.7522497704315887,0.6428571428571429,0.6666666666666666,0.7532467532467533,0.861698250728863
7,0.7582394021073267,0.5555555555555556,0.7142857142857143,0.7662337662337663,0.816111111111111
8,0.6942185073672963,0.6206896551724138,0.5901639344262295,0.6928104575163399,0.7341197822141561
9,0.7073188249658838,0.631578947368421,0.6,0.7058823529411765,0.7671783625730993
10,0.7059515484515485,0.574468085106383,0.5094339622641509,0.7012987012987013,0.7285742692384172
11,0.7673356055708995,0.6666666666666666,0.6415094339622641,0.7662337662337663,0.8199124309918142
12,0.6942373260957331,0.5789473684210527,0.5892857142857143,0.6948051948051948,0.781334780249593
13,0.765355750283007,0.7166666666666667,0.6935483870967742,0.7647058823529411,0.8310035842293907
14,0.7680598555211559,0.7358490566037735,0.639344262295082,0.7647058823529411,0.8364150943396227
0,0.6997013681505659,0.6727272727272727,0.5606060606060606,0.6948051948051948,0.761248852157943
1,0.7581320259789704,0.6808510638297872,0.5818181818181818,0.7532467532467533,0.8178564326903958
2,0.7132487170751889,0.5409836065573771,0.6875,0.7207792207792207,0.7995769434161819
3,0.7426747443163311,0.5531914893617021,0.5909090909090909,0.7450980392156863,0.7880369329586512
4,0.7426249779190955,0.6206896551724138,0.6792452830188679,0.7450980392156863,0.8130671506352086
5,0.7891325264597153,0.6744186046511628,0.6041666666666666,0.7857142857142857,0.8277812696417348
6,0.7308571839189778,0.5892857142857143,0.6470588235294118,0.7337662337662337,0.8507653061224489
7,0.7865535824719498,0.6111111111111112,0.75,0.7922077922077922,0.8253703703703703
8,0.6636245896207946,0.6206896551724138,0.5454545454545454,0.6601307189542484,0.7335753176043557
9,0.7124183006535948,0.6140350877192983,0.6140350877192983,0.7124183006535948,0.7640716374269004
10,0.7059515484515485,0.574468085106383,0.5094339622641509,0.7012987012987013,0.7349373632929012
11,0.7473649249164286,0.6274509803921569,0.6153846153846154,0.7467532467532467,0.8159147154007234
12,0.717882873200747,0.5789473684210527,0.6346153846153846,0.7207792207792207,0.7650569723277266
13,0.7715688464351566,0.7166666666666667,0.7049180327868853,0.7712418300653595,0.8478494623655914
14,0.7802937326133201,0.7358490566037735,0.6610169491525424,0.7777777777777778,0.8464150943396226
0,0.743596278832675,0.7090909090909091,0.6190476190476191,0.7402597402597403,0.7770431588613407
1,0.7570904095904096,0.6595744680851063,0.5849056603773585,0.7532467532467533,0.8240206800556771
2,0.7557168495221592,0.6229508196721312,0.7307692307692307,0.7597402597402597,0.8172043010752688
