Fold,F1,Recall,Precision,Accuracy
6,0.8925,0.8925,0.8925,0.8925
7,0.8707745915122271,0.87125,0.8707970063025209,0.87125
8,0.8538238438920075,0.85375,0.8548607647547797,0.85375
9,0.8484682658670664,0.84875,0.850431506849315,0.84875
10,0.7797111436952375,0.7790262172284644,0.7823736667584555,0.7790262172284644
11,0.8674917185429635,0.8675,0.8677546092240749,0.8675
12,0.7677685491671482,0.7675,0.7684162254994643,0.7675
13,0.8787073313782992,0.87875,0.8788874279166745,0.87875
14,0.8594827748199185,0.86,0.8590209505941213,0.86
0,0.8781993428394036,0.8776529338327091,0.8794057314581173,0.8776529338327091
1,0.8543054143107025,0.85375,0.8551028834947806,0.85375
2,0.8619003405887881,0.8625,0.8617922547121943,0.8625
3,0.8799819927971189,0.88,0.8800630476798079,0.88
4,0.8587639053615043,0.85875,0.8589951812198826,0.85875
5,0.8303012120120298,0.8302122347066168,0.8310526122183175,0.8302122347066168
6,0.8888016858265118,0.88875,0.8891894882953182,0.88875
7,0.8782600030084237,0.87875,0.8781348499061914,0.87875
8,0.8062144956999369,0.80625,0.8062017028183932,0.80625
9,0.8572186777304946,0.8575,0.8593657374735356,0.8575
10,0.785425417328452,0.7852684144818977,0.785934922095611,0.7852684144818977
11,0.8687510253922273,0.86875,0.8688199236230907,0.86875
12,0.772335941958099,0.7725,0.7724139533715204,0.7725
13,0.8724617155439895,0.8725,0.8725981570512821,0.8725
14,0.8495170025188918,0.85,0.850501761829426,0.85
0,0.8938882701437596,0.8938826466916354,0.8946994532915281,0.8938826466916354
1,0.855,0.855,0.855,0.855
2,0.8543891940474252,0.855,0.8541961534607581,0.855
3,0.8812360790903051,0.88125,0.8812910412757974,0.88125
4,0.865013501350135,0.865,0.8652,0.865
5,0.8627436273626711,0.8626716604244694,0.8635039430134879,0.8626716604244694
6,0.8875,0.8875,0.8875,0.8875
7,0.878268916302761,0.87875,0.8784491666875047,0.87875
8,0.8650683783665479,0.865,0.8660125,0.865
9,0.8521383511735676,0.8525,0.8548825757575758,0.8525
10,0.8701622971285893,0.8701622971285893,0.8701622971285893,0.8701622971285893
11,0.8775,0.8775,0.877598724303242,0.8775
12,0.864983932497698,0.865,0.8649786967418547,0.865
13,0.8787194728142481,0.87875,0.8788236582694415,0.87875
14,0.8594935815147625,0.86,0.8591824097922033,0.86
0,0.8951425280041904,0.8951310861423221,0.8957009406031462,0.8951310861423221
1,0.8549700711162816,0.855,0.8550364196140272,0.855
2,0.8393486194560527,0.84,0.8394126294540988,0.84
3,0.8837283750005861,0.88375,0.8838421767090381,0.88375
4,0.8650126582278481,0.865,0.8651226280657016,0.865
5,0.8602493561359075,0.8601747815230961,0.8611926021400931,0.8601747815230961
6,0.8950315504807693,0.895,0.8951638605777353,0.895
7,0.8807424287550554,0.88125,0.8803912918324949,0.88125
8,0.8600674259909056,0.86,0.8606615661566157,0.86
9,0.8383746620165365,0.83875,0.8408762832930546,0.83875
10,0.8714207967468723,0.8714107365792759,0.8714335803649692,0.8714107365792759
11,0.8675016562603517,0.8675,0.8675466877917987,0.8675
12,0.8699845275903758,0.87,0.8699799498746867,0.87
13,0.8674303521814223,0.8675,0.8677518796992482,0.8675
14,0.8607440476190475,0.86125,0.8604820675105485,0.86125
0,0.8938469178898444,0.8938826466916354,0.8958462402714186,0.8938826466916354
1,0.8487459806068678,0.84875,0.8487446144610709,0.84875
2,0.8505839397187124,0.85125,0.8510379792121714,0.85125
3,0.8737162485401921,0.87375,0.8739038916422618,0.87375
4,0.872505579833824,0.8725,0.8725220674651797,0.8725
5,0.872723137246984,0.8726591760299626,0.8733202464371835,0.8726591760299626
6,0.8900234172974936,0.89,0.8900913785010169,0.89
7,0.8745224094859876,0.875,0.8742931450805724,0.875
8,0.8588160448245503,0.85875,0.8593355993123926,0.85875
9,0.8371015733268118,0.8375,0.8397537878787878,0.8375
10,0.866427429630246,0.8664169787765293,0.866440588188419,0.8664169787765293
11,0.8650016875421886,0.865,0.8650141875886723,0.865
12,0.8600490600986208,0.86,0.8602701688555348,0.86
13,0.8736913452980036,0.87375,0.8739636930825173,0.87375
14,0.8532360078479967,0.85375,0.8539560552919332,0.85375
0,0.895138931794801,0.8951310861423221,0.8958612875227259,0.8951310861423221
1,0.8587374128219198,0.85875,0.8587489914247649,0.85875
2,0.8543704486727742,0.855,0.8543031015037593,0.855
3,0.8824823679471788,0.8825,0.882564079710281,0.8825
4,0.8650126569619541,0.865,0.8652956323908098,0.865
5,0.8689825335759298,0.8689138576779026,0.8702456903993765,0.8689138576779026
6,0.8938099654648951,0.89375,0.8948781249999999,0.89375
7,0.8819866061630306,0.8825,0.8815911829134719,0.8825
8,0.8550725290116046,0.855,0.8562137803445086,0.855
9,0.8447280701754386,0.845,0.8465388683236382,0.845
10,0.8677043284753475,0.867665418227216,0.8677865950209265,0.867665418227216
11,0.8737509863296661,0.87375,0.8738202361309032,0.87375
12,0.8661869134421164,0.86625,0.866256862745098,0.86625
13,0.8786936682564985,0.87875,0.8789702391019739,0.87875
14,0.8582384683387838,0.85875,0.8587481247069855,0.85875
0,0.8988886988689964,0.898876404494382,0.8993745644340564,0.898876404494382
1,0.8512590668473393,0.85125,0.8512920768870136,0.85125
2,0.8494230769230768,0.85,0.8490383532327102,0.85
3,0.9049702939337086,0.905,0.905223752151463,0.905
4,0.8662581505052416,0.86625,0.8667238631036099,0.86625
5,0.8677355771479951,0.867665418227216,0.8688875654020362,0.867665418227216
6,0.8975,0.8975,0.8975,0.8975
7,0.8745111839960887,0.875,0.8743254742649128,0.875
8,0.8663125028327792,0.86625,0.8678072355055477,0.86625
9,0.8522412280701755,0.8525,0.854083818085669,0.8525
10,0.866427429630246,0.8664169787765293,0.866440588188419,0.8664169787765293
11,0.8737509863666548,0.87375,0.873754703242581,0.87375
12,0.8687423958436093,0.86875,0.8687375108839319,0.86875
13,0.8786435356411144,0.87875,0.8793333333333334,0.87875
14,0.858242632346909,0.85875,0.857887282667817,0.85875
0,0.8863920099875156,0.8863920099875156,0.8873900372958728,0.8863920099875156
1,0.8562641521817604,0.85625,0.8564094150588439,0.85625
2,0.8543275108486206,0.855,0.8545707672621436,0.855
3,0.8737044002195263,0.87375,0.8739896334134616,0.87375
4,0.8650059062869143,0.865,0.865541746893051,0.865
5,0.8589950055118595,0.8589263420724095,0.8595161454430014,0.8589263420724095
6,0.8737422883133195,0.87375,0.8737373120300752,0.87375
7,0.8782532778124305,0.87875,0.8780060179161245,0.87875
8,0.8638017914155343,0.86375,0.864072264709009,0.86375
9,0.8459964305795492,0.84625,0.8476816740187904,0.84625
10,0.8613880715054185,0.8614232209737828,0.8613771754402417,0.8614232209737828
