Fold,F1,Recall,Precision,Accuracy,AUC-ROC
6,0.8532995279328941,0.88510101010101,0.6301123595505618,0.8456813819577735,0.9398696979175953
7,0.8533352672334499,0.8930599369085174,0.6285523978685613,0.8455159705159705,0.9423568004538182
8,0.8519250427448761,0.8854166666666666,0.6174801362088536,0.8435964373464373,0.9378983149063422
9,0.8546233458334245,0.8852718078381795,0.6324226687739896,0.8471283783783784,0.9406325407795098
10,0.8561735580405586,0.8766859344894027,0.6326767091541136,0.8488291746641075,0.9404685321713928
11,0.8543144478160493,0.8902782119412317,0.6340160284951024,0.8468330134357006,0.9398067003561247
12,0.8485908879787121,0.8845543926419284,0.6192273534635879,0.8403716216216216,0.9376708830304842
13,0.8534323825204242,0.8859676908457397,0.6291048133153396,0.8457463144963145,0.9424015523022561
14,0.855666781064652,0.9009480222294868,0.6204412426834759,0.847281941031941,0.9419050855831304
0,0.8459473332526548,0.88360814742968,0.6080088987764183,0.8370825335892514,0.9349978007580549
1,0.8468587039493762,0.8851224105461394,0.6189640035118525,0.8386180422264875,0.9379515854982736
2,0.8493787074592817,0.8768488745980707,0.6180870353581143,0.8412162162162162,0.9347029145182331
3,0.8533127033085688,0.8919175911251981,0.6272848863129737,0.8454391891891891,0.939126406961304
4,0.8484345239987897,0.8779477374123645,0.6188230008984726,0.8402948402948403,0.936909190520822
5,0.8528825977083266,0.8867438867438867,0.6228248587570622,0.8448368522072937,0.9375394117377581
6,0.8493662278282742,0.88510101010101,0.6221433325937431,0.8413051823416506,0.9360514607626431
7,0.8508800144125507,0.8886435331230284,0.6246119733924612,0.8429054054054054,0.9390902603884217
8,0.847391512262202,0.876953125,0.6100543478260869,0.8387592137592138,0.9347446682879907
9,0.8507425987958565,0.8846396965865992,0.624637357732649,0.8428286240786241,0.9375393466816082
10,0.851614471528027,0.8786127167630058,0.6226672735548475,0.8436852207293666,0.9372746117387588
11,0.8502801322112697,0.8865270396999062,0.6267403314917127,0.8424568138195777,0.9364084650919114
12,0.8449127530468763,0.8778940691405012,0.6133392421892311,0.836455773955774,0.9346900580443638
13,0.8483118180396354,0.8824833702882483,0.6195241271959084,0.8401412776412777,0.9383346497006962
14,0.8510277322391293,0.8963713631905852,0.6120535714285714,0.8422143734643734,0.9385856873690148
0,0.8632527686833459,0.8965405754930488,0.6407116451016636,0.8560460652591171,0.9477949246600127
1,0.8638610060714452,0.8929692404268675,0.6520742608297043,0.857274472168906,0.9488454162231641
2,0.8668628821381178,0.8897106109324758,0.6521329248173462,0.8603347665847666,0.946391426071287
3,0.868585370326878,0.9055467511885895,0.6558769513314968,0.8620239557739557,0.9502846239782354
4,0.866686243657999,0.892925430210325,0.6536039188243526,0.8601812039312039,0.949242508639278
5,0.8666676487004129,0.9005791505791506,0.6485171455050973,0.8598080614203455,0.94913319483502
6,0.8678453809497473,0.8996212121212122,0.6571362693105833,0.8614203454894434,0.948202637360723
7,0.8660321707731615,0.897160883280757,0.6540938362465502,0.859490171990172,0.9511801641505411
8,0.8654447657538645,0.892578125,0.6444183313748532,0.8584920147420148,0.9465710966022324
9,0.867616998103623,0.8985461441213654,0.6565819861431871,0.8611793611793612,0.9489901926593036
10,0.8670410364911468,0.8834296724470135,0.6546882436934793,0.8607293666026872,0.9487006127171518
11,0.8683508764922312,0.9027821194123163,0.66026520347508,0.8620345489443378,0.9484114718324542
12,0.8610660671764011,0.8921661909292737,0.6431184270690443,0.8540386977886978,0.9466850246389653
13,0.8674840724978715,0.89198606271777,0.6574830726126547,0.8611793611793612,0.9510532527981674
14,0.8674207029679127,0.9061784897025171,0.6439024390243903,0.8602579852579852,0.9508011449684882
0,0.8405314435469697,0.8726155835758164,0.5995113282985339,0.8313243761996161,0.9282962001291941
1,0.8411802285991923,0.8813559322033898,0.6087145024929547,0.8323992322456814,0.9320081880740692
2,0.8430256334848558,0.872668810289389,0.6062095153004244,0.8342291154791155,0.9283155393619857
3,0.8472809409062604,0.8849445324881141,0.6167439805610779,0.8389127764127764,0.9329359297767473
4,0.8425945326364638,0.8753983428935628,0.6077433628318584,0.8338452088452089,0.931568736367051
5,0.8445342075601098,0.8770913770913771,0.6080749498103948,0.8357773512476008,0.9314456222165206
6,0.8413743968377824,0.8740530303030303,0.6087052099362498,0.8327063339731287,0.9292268806303883
7,0.8453373404978396,0.8820189274447949,0.6150461944566652,0.836916461916462,0.9334307546327805
8,0.8418256904119131,0.8707682291666666,0.6001794929324658,0.8326934889434889,0.928188524317767
9,0.8442618872621497,0.881795195954488,0.612379280070237,0.8356879606879607,0.9316376329292779
10,0.8449324103244554,0.8725112395632627,0.6104246236800719,0.8363915547024952,0.9310782632092287
11,0.8450366962185897,0.8783994998437011,0.6181258249010119,0.836852207293666,0.9305026243762442
12,0.8386491778844845,0.872185220424992,0.6022777047744197,0.8296222358722358,0.9276939407028111
13,0.8439763590177888,0.8770985112448527,0.6120689655172413,0.8354576167076168,0.931968590553378
14,0.8450391985849542,0.883949002942138,0.6026298194784935,0.8358415233415234,0.9324320640384529
0,0.8600637431959853,0.8874878758486906,0.6361529548088065,0.8527447216890595,0.9461616717572151
1,0.859794644429114,0.8910860012554928,0.6439101837151281,0.8528214971209213,0.9479176416386688
2,0.8647493622715736,0.8881028938906752,0.6479005395261553,0.8580313267813268,0.9449484051589652
3,0.8673218602984581,0.9049128367670365,0.6533180778032036,0.8606418918918919,0.9492023318467165
4,0.861931820552655,0.8881453154875717,0.6445420906567992,0.855036855036855,0.9473508352129509
5,0.8624077270407877,0.8986486486486487,0.6398625429553264,0.8551247600767754,0.9470336904414751
6,0.8631772724144584,0.8958333333333334,0.6480931719570678,0.8563531669865643,0.9462371572578785
7,0.8632977164223641,0.8958990536277602,0.6485498972368121,0.8564957002457002,0.9494382015277948
8,0.8623121436370079,0.8912760416666666,0.6379310344827587,0.855036855036855,0.944349871571041
9,0.8643023318137693,0.8906447534766119,0.6515606936416185,0.8577242014742015,0.947432625018271
10,0.86317525228018,0.8808606294155427,0.6467814194765386,0.8565067178502879,0.9466125200216415
11,0.8655580507659497,0.899343544857768,0.6552038260077431,0.8590403071017274,0.9470388065881823
12,0.8596122969544214,0.8893117665715192,0.6407678244972578,0.8525030712530712,0.9449074957211268
13,0.8656678090251667,0.8942033576179917,0.652867715078631,0.8591062653562653,0.949577576252598
14,0.8639956162116781,0.9012749264465512,0.6377515614156836,0.8565724815724816,0.9483484283911636
0,0.8517128607216979,0.88360814742968,0.6195873951484924,0.843531669865643,0.940171195164949
1,0.8549267060397419,0.8901443816698054,0.6340263805052537,0.847447216890595,0.942438450515956
2,0.855011233620692,0.8819935691318328,0.6285517873510541,0.8473587223587223,0.9393481529578814
3,0.8589535237096518,0.8995245641838352,0.6370370370370371,0.851504914004914,0.9445573623019399
4,0.8559184330867897,0.8824091778202677,0.633203750285845,0.8485104422604423,0.9420648258212455
5,0.8582663858797195,0.8928571428571429,0.6325507180305447,0.8506717850287908,0.9414695706669085
6,0.8547135494360425,0.8892045454545454,0.6320394884451425,0.8471401151631478,0.9411814003379643
7,0.8556000089966357,0.889589905362776,0.6339928057553957,0.8481265356265356,0.9438872362998196
8,0.8547913741424502,0.884765625,0.6235375086028906,0.8468212530712531,0.9396413003772274
9,0.8556592885111752,0.8852718078381795,0.6345718169460807,0.8482800982800983,0.9418454282842218
10,0.8582913144288282,0.876043673731535,0.6373831775700934,0.8512092130518234,0.9416995265570709
11,0.8593763373863473,0.8962175679899969,0.6429692756223369,0.8522840690978887,0.9417253617126815
12,0.852851324189578,0.8867745004757374,0.6273277989679157,0.8450552825552825,0.9390517633064374
13,0.8558109886689512,0.8872347165030092,0.633710407239819,0.8483568796068796,0.9438503108126167
14,0.8562359126331854,0.8960444589735208,0.6226715129486597,0.8480497542997543,0.9429804741570981
0,0.8586058417527548,0.8897510507597801,0.6324982762583314,0.8510556621880998,0.9449734593554959
1,0.8614954101424858,0.8898305084745762,0.6478519195612431,0.8547408829174664,0.9468784211747618
2,0.8622265468781154,0.8839228295819935,0.6434925093632958,0.8553439803439803,0.9441292381360732
3,0.8650748017536991,0.9007923930269414,0.6496,0.8582616707616708,0.9479690763582967
4,0.8631178164271942,0.8913320586360739,0.6462569316081331,0.8562653562653563,0.9465521830963487
5,0.861132637606137,0.8944658944658944,0.6382001836547291,0.8538195777351247,0.9461809563780926
6,0.8642393347731724,0.8939393939393939,0.6508848540565387,0.8575815738963531,0.9451585225543453
7,0.8623739484872528,0.8949526813880126,0.6468308253533972,0.855497542997543,0.9485083160515769
8,0.8607652425241247,0.8899739583333334,0.6349280074314909,0.8533476658476659,0.94334939872848
9,0.8632850546852745,0.888748419721871,0.6498728911486018,0.8566492628992629,0.9467043507973832
10,0.8651311684750675,0.884393063583815,0.6501416430594901,0.8585796545105566,0.9463065697035018
11,0.8639394692713642,0.8955923726164426,0.6527682843472317,0.8573512476007678,0.9463425561633951
12,0.8573932597144772,0.8889946083095465,0.6361779391738538,0.8500460687960688,0.9436613538882475
13,0.8638653859222285,0.8913525498891353,0.6497344724082198,0.8571867321867321,0.9483767622203947
14,0.8630238665093726,0.9009480222294868,0.6357554786620531,0.855497542997543,0.94788817087331
0,0.8524766319532459,0.8839314581312642,0.6210813266696956,0.8443761996161229,0.941480974604029
1,0.8546654210078346,0.8907721280602636,0.6333407721490739,0.8471401151631478,0.943669220080458
2,0.8577899645503243,0.8829581993569132,0.6341801385681294,0.8504299754299754,0.9404775117457076
3,0.8601595154456543,0.9007923930269414,0.6392262708052182,0.8528101965601965,0.945350349483142
4,0.8572490146622274,0.8859145952836202,0.6351382225268448,0.8498925061425061,0.9434106171734447
5,0.8582448039601174,0.8947876447876448,0.6320454545454546,0.850595009596929,0.9432079373341853
6,0.8567943655319318,0.889520202020202,0.6362610069993226,0.849443378119002,0.9418144587551481
7,0.8577055866651307,0.8936908517350157,0.6373453318335208,0.8503531941031941,0.9447169046629691
8,0.8542994904337998,0.8870442708333334,0.6220041086509929,0.8462070024570024,0.9404196621648495
9,0.857293443175796,0.8843236409608091,0.6382299270072993,0.8501228501228502,0.9432705955436799
10,0.8587889205738111,0.8792549775208734,0.6376339077782953,0.8516698656429943,0.9428110245410226
11,0.8596006161602261,0.8940293841825571,0.643999099301959,0.8525911708253359,0.9425761771548928
12,0.8519921270067566,0.8855058674278465,0.6258686393185384,0.8441339066339066,0.9404724209026541
13,0.8569903946434099,0.88470066518847,0.6367989056087552,0.8497389434889435,0.944919985698931
14,0.8587369428726107,0.9029094475318732,0.6263038548752834,0.8506603194103194,0.9445018827747393
0,0.8605421478407452,0.8900743614613643,0.6365317919075144,0.8532053742802304,0.9469852969803458
1,0.8624511000483178,0.8948524795982423,0.6485441310282075,0.8556621880998081,0.9483581934047135
2,0.865826283640499,0.8897106109324758,0.649835603569751,0.8591830466830467,0.9456215089642307
3,0.8677828829571131,0.9068145800316957,0.6537934186471663,0.8611025798525799,0.9499422947747023
4,0.8653845077547176,0.8906947100063735,0.6513633185737591,0.85879914004914,0.9481637835118953
5,0.8655778115781066,0.9041184041184042,0.6452353616532721,0.8585028790786948,0.947976149271904
6,0.8640392376257242,0.8942550505050505,0.6503673094582185,0.8573512476007678,0.9467459481187035
7,0.8651689510767062,0.8987381703470032,0.6517959277053306,0.8584920147420148,0.949760109587357
8,0.8617975525432262,0.8899739583333334,0.6371475180610581,0.8544993857493858,0.9454529691739098
9,0.8659356788499487,0.8922250316055625,0.6546846011131725,0.859490171990172,0.9481878729520494
10,0.8650408514814418,0.8782915863840719,0.6516559447224207,0.8586564299424184,0.9480292230912928
11,0.8659218888450094,0.8971553610503282,0.6566003202928392,0.8595009596928983,0.9478767376356096
12,0.8592536842668977,0.8943862987630827,0.638731596828992,0.851965601965602,0.9450918272933015
13,0.8652584421144721,0.8916693063034526,0.6526779503825644,0.8587223587223587,0.9496763559715454
14,0.8639661141749884,0.9029094475318732,0.6372865712967236,0.8564957002457002,0.949085562135011
0,0.8560596245453543,0.8897510507597801,0.6271649954421149,0.8482149712092131,0.9411625955950838
1,0.8570099055440343,0.8904582548650345,0.6382452193475816,0.8497504798464491,0.9437175180800084
2,0.8581452734900477,0.8807073954983923,0.6354988399071926,0.8508906633906634,0.9402037911894382
3,0.8610589520183616,0.9007923930269414,0.6411008346492217,0.8538083538083538,0.9456356719940893
4,0.8589375839154463,0.887189292543021,0.6383856913551937,0.851735257985258,0.9436796980801018
5,0.8589497534636023,0.8954311454311454,0.633363677742376,0.851362763915547,0.9435047866403116
6,0.8582934327005705,0.8942550505050505,0.6382068033340843,0.850978886756238,0.9425396170285588
7,0.8581201601530951,0.8908517350157729,0.6389140271493212,0.8508906633906634,0.9451673454517981
8,0.8553949146899705,0.8815104166666666,0.6255486255486256,0.8475890663390664,0.9407675560136572
9,0.8589883099464846,0.8912768647281921,0.640036314117113,0.8518120393120393,0.9431956685634277
10,0.859720095649221,0.8779704560051381,0.6399812734082397,0.8527447216890595,0.9438637787678353
11,0.8597087233158217,0.8927789934354485,0.6445497630331753,0.8527447216890595,0.9420314058554452
12,0.8550909453732417,0.8880431335236283,0.631626438078051,0.847512285012285,0.940263091951509
13,0.858959491083495,0.8888184985745962,0.6399087799315849,0.8518120393120393,0.9453474640016624
14,0.8584132248837573,0.8980058842759071,0.6267396760209902,0.8504299754299754,0.9444301213121374
0,0.8469116920430645,0.8810216618170061,0.6104390681003584,0.8382341650671785,0.9362415801520823
1,0.8503724230785111,0.8876333961079724,0.6253869969040248,0.8424568138195777,0.9387292981343638
2,0.8503624754313057,0.8803858520900322,0.6193168966297218,0.8422143734643734,0.9352346741462104
3,0.8542100585228461,0.894770206022187,0.6284505788067676,0.8463605651105651,0.9397486791709911
4,0.8492643102432237,0.8808158062460165,0.619869925992375,0.8411394348894349,0.9380415223026246
5,0.8501002757097713,0.8854568854568855,0.6174556876822975,0.8417658349328215,0.9376257136290412
6,0.8482080775728462,0.8828914141414141,0.6203149257041473,0.8400767754318618,0.9371437855525941
7,0.8496911559494383,0.8908517350157729,0.6217525319242624,0.8415233415233415,0.9400750163747176
8,0.8474826894157456,0.8805338541666666,0.6095087877422263,0.8387592137592138,0.935417477852023
9,0.8495281969084078,0.8802149178255373,0.6231819198925934,0.8416001228501229,0.9378992205670794
10,0.8509957555455631,0.8786127167630058,0.6213945037474449,0.8429942418426104,0.9379390836634875
11,0.8515013868358756,0.8855892466395748,0.6294156854032438,0.8438387715930902,0.9376144921636475
12,0.8463531116886912,0.8804313352362829,0.6156575737414061,0.8379914004914005,0.9350797344095958
13,0.8498650361845748,0.8812163446309788,0.6229287953425885,0.8419072481572482,0.9398723805838431
14,0.8526955439699823,0.8944099378881988,0.6158001350438893,0.8441339066339066,0.9394795973550447
0,0.84318328288244,0.8745554477853217,0.6043342269883825,0.8342418426103647,0.9310398000291409
1,0.8450334399217224,0.8810420590081607,0.6162458836443468,0.8366986564299425,0.9344960614161701
2,0.8444409020323126,0.8717041800643087,0.6092134831460674,0.8358415233415234,0.9308632535626322
3,0.8507517394539381,0.8887480190174326,0.6228342958685029,0.8426750614250614,0.9359766507010457
4,0.8451372279794751,0.8753983428935628,0.6127593129600714,0.8366861179361179,0.9339266716411581
5,0.8471088761414929,0.8758043758043758,0.6134775749380211,0.8386948176583493,0.9342977375018315
6,0.8448879919959825,0.8768939393939394,0.6150099623644012,0.8365451055662189,0.9320716005289785
7,0.8459576152494795,0.8820189274447949,0.6162662552347367,0.8376074938574939,0.9351768629562591
8,0.8445775977855692,0.8740234375,0.6050022532672374,0.8356879606879607,0.9311558109132169
9,0.8475078820042973,0.8821112515802781,0.6187098204389271,0.839296683046683,0.9339076079012625
10,0.8483992693861417,0.8712267180475273,0.6177140255009107,0.8403071017274473,0.9336002755934367
11,0.8471934373920286,0.8818380743982495,0.6216394887615689,0.8391554702495202,0.9331486177716717
12,0.8429942528474024,0.8782112274024738,0.6095091349328637,0.8343058968058968,0.9305804311071111
13,0.8450694834061152,0.8767817548305353,0.6142920550377274,0.8366861179361179,0.934426494486265
14,0.8481755692555,0.8917947041516836,0.6073018699910953,0.8391431203931204,0.9351025417992066
0,0.8671119742029325,0.8991270611057226,0.6484028911168105,0.8602687140115163,0.9494802126168258
1,0.8669215893965644,0.898932831136221,0.657031429226887,0.8604990403071018,0.9513346613050144
2,0.8691278450467396,0.8945337620578778,0.6558227251296558,0.8627149877149877,0.9477997271713586
3,0.8738037261163688,0.9118858954041205,0.6655100624566274,0.8676289926289926,0.9522078692038446
4,0.8697064417502122,0.8973868706182282,0.659021764568219,0.8634060196560197,0.9512810120781627
5,0.8687966913933602,0.9057271557271557,0.6517712433433666,0.8620345489443378,0.9505367847860537
6,0.8698046215587318,0.8974116161616161,0.6620866325104797,0.8636468330134357,0.9499990809228533
7,0.872201837476777,0.9053627760252366,0.665275846082522,0.8660933660933661,0.9532791212266921
8,0.8672659607388802,0.896484375,0.6473906911142454,0.860411547911548,0.9485139018852995
9,0.8717977264749996,0.9020227560050569,0.664803167947822,0.8657094594594594,0.9510104003456739
10,0.8720257895546923,0.8888888888888888,0.6644263082093135,0.8661036468330134,0.9501047926416656
11,0.869292158305736,0.9043451078462019,0.6618622740791581,0.8630326295585413,0.9501097464115689
12,0.8645733101370768,0.8940691405011101,0.6501383763837638,0.8578777641277642,0.9486830959851478
13,0.8697139849951819,0.8980044345898004,0.6606851549755302,0.863482800982801,0.953054176133324
14,0.8712235699214362,0.9065053939195815,0.6521636876763875,0.8644809582309583,0.9522337005934632
0,0.8598209055565508,0.8887811186550275,0.6353131499884447,0.8524376199616123,0.9456513310882575
1,0.8601411096208739,0.8939108600125549,0.6439068505539227,0.8531285988483686,0.947273657677688
2,0.86284986920652,0.8813504823151126,0.6455487517663684,0.8561117936117936,0.9443989369672431
3,0.8661749357072825,0.9033280507131537,0.6512797074954296,0.8594133906633906,0.9491516681523199
4,0.8634156251600147,0.8894200127469726,0.6474135931338436,0.8566492628992629,0.9473869221940833
5,0.8626459093136849,0.8999356499356499,0.640045766590389,0.8553550863723608,0.9464320105264947
6,0.8624997245115238,0.8936237373737373,0.6472336534064929,0.8556621880998081,0.9460573607895941
7,0.8624740128588007,0.8962145110410095,0.6467106760755748,0.8555743243243243,0.9488287675135847
8,0.863531671315056,0.8932291666666666,0.6400746442733847,0.8563421375921376,0.944898468377378
9,0.8626492195179151,0.8938053097345132,0.6471395881006865,0.8558046683046683,0.9472271087256997
10,0.8658767081428892,0.8811817597944765,0.6527117031398668,0.8595009596928983,0.9469365827282208
11,0.8650265541959031,0.8974679587371054,0.6545827633378933,0.8585028790786948,0.9468573115949945
12,0.8598729301687544,0.8886774500475737,0.6414835164835165,0.8528101965601965,0.9439001463310579
13,0.865711671484848,0.8904022806461831,0.654025127966496,0.859259828009828,0.9492947041390114
14,0.8643793138872371,0.9029094475318732,0.6381700554528651,0.8569563882063882,0.9483482151571034
0,0.8543041091332428,0.8855480116391853,0.6244870041039672,0.8463723608445297,0.9409218052950818
1,0.8532209758649446,0.8882611424984307,0.6309921962095875,0.8456046065259117,0.942696114282382
2,0.8570847373942051,0.8823151125401929,0.6328413284132841,0.8496621621621622,0.9401601522287817
3,0.8592977878459437,0.902377179080824,0.6370552696352652,0.8518120393120393,0.9447704709828709
4,0.8547129873617386,0.8865519439133206,0.6296966953372567,0.847051597051597,0.9424395244087247
5,0.8575635458496641,0.8951093951093951,0.6305530371713509,0.8498272552783109,0.9423003561477897
6,0.8558423677816794,0.8901515151515151,0.6341353721610075,0.8483685220729367,0.9417647101019324
7,0.8554698995631793,0.8927444794952681,0.63296801610378,0.8478961916461917,0.9449921855942182
8,0.8549663303108413,0.8889973958333334,0.6229470802919708,0.8468980343980343,0.9398220671462605
9,0.857941794180216,0.8881163084702908,0.6386363636363637,0.8507371007371007,0.9430223348112513
10,0.8592191117214683,0.8798972382787412,0.6383970177073626,0.8521305182341651,0.9425250010903076
11,0.8581071563273738,0.8924663957486715,0.6412848158131177,0.850978886756238,0.9423134627545869
12,0.8524827857437219,0.8858230256898192,0.6267953321364452,0.8446713759213759,0.9401037577583045
13,0.8550570299643153,0.88470066518847,0.6327594019030358,0.8475890663390664,0.9442828934297169
14,0.8576809494941636,0.8989865969271004,0.625,0.8495853808353808,0.944102462574552
