Fold,F1,Recall,Precision,Accuracy
13,0.8736755330050895,0.87375,0.8740635752292256,0.87375
14,0.8544990016336902,0.855,0.8547262431560789,0.855
0,0.9001379208478117,0.9001248439450686,0.900555057951318,0.9001248439450686
1,0.8575133614627285,0.8575,0.8576231905797644,0.8575
2,0.8393240800213055,0.84,0.8395478096146127,0.84
3,0.883708012083326,0.88375,0.8840006510416666,0.88375
4,0.8662581505052416,0.86625,0.8667238631036099,0.86625
5,0.8627436273626711,0.8626716604244694,0.8635039430134879,0.8626716604244694
6,0.8925323016826923,0.8925,0.8926650806164012,0.8925
7,0.8732777307963354,0.87375,0.873643114311431,0.87375
8,0.8513232633736684,0.85125,0.85199500284391,0.85125
9,0.85220880677367,0.8525,0.8543317118661156,0.8525
10,0.8751927627125918,0.8751560549313359,0.8752732039470538,0.8751560549313359
11,0.883750908204544,0.88375,0.8838208611465287,0.88375
12,0.8687571914993542,0.86875,0.8687671012015453,0.86875
13,0.8711369502168534,0.87125,0.8718133333333333,0.87125
14,0.8495291659103569,0.85,0.8498725084536005,0.85
0,0.8938757000743057,0.8938826466916354,0.8950985641497432,0.8938826466916354
1,0.8487648905564611,0.84875,0.8489097431858948,0.84875
2,0.8493446151315274,0.85,0.8497009803921568,0.85
3,0.8812360790903051,0.88125,0.8812910412757974,0.88125
4,0.8687465136664276,0.86875,0.869528011055597,0.86875
5,0.8652173577584482,0.8651685393258427,0.8654388359301014,0.8651685393258427
6,0.8812695197839615,0.88125,0.8813138521634616,0.88125
7,0.8707617172195248,0.87125,0.8705207499249324,0.87125
8,0.8513195516293937,0.85125,0.8518386466635411,0.85125
9,0.8396077029679379,0.84,0.8422752525252526,0.84
10,0.8713781204059289,0.8714107365792759,0.8713700419028436,0.8714107365792759
11,0.8737446737532246,0.87375,0.8739605630016755,0.87375
12,0.8636857342541185,0.86375,0.8637541176470589,0.86375
13,0.862444081561149,0.8625,0.8626581327187555,0.8625
14,0.8519970426700465,0.8525,0.8524066156615661,0.8525
0,0.8963892160135521,0.8963795255930087,0.8970277223309362,0.8963795255930087
1,0.8624922617074894,0.8625,0.8624953095684802,0.8625
2,0.8580667859996554,0.85875,0.8584056862745097,0.85875
3,0.8887432189124942,0.88875,0.8887614420768307,0.88875
4,0.8687612797374897,0.86875,0.8691010744354369,0.86875
5,0.8627444668516931,0.8626716604244694,0.8638928735930422,0.8626716604244694
6,0.8925121182895362,0.8925,0.8925354077051674,0.8925
7,0.8732777307963354,0.87375,0.873643114311431,0.87375
8,0.8525710061206244,0.8525,0.8539315181518151,0.8525
9,0.8547456140350878,0.855,0.8565988013396794,0.855
10,0.8726380453217808,0.8726591760299626,0.8726278328832213,0.8726591760299626
11,0.8662510449626939,0.86625,0.8662547969949249,0.86625
12,0.8750133052826667,0.875,0.8750375600961539,0.875
13,0.8812572382394726,0.88125,0.8812892639474919,0.88125
14,0.858248281405053,0.85875,0.8581024948278341,0.85875
0,0.9063757976026076,0.9063670411985019,0.9070203758676972,0.9063670411985019
1,0.8550063456933685,0.855,0.8550233802605587,0.855
2,0.8543498881656026,0.855,0.8544279570701372,0.855
3,0.8849827430972388,0.885,0.885065111740754,0.885
4,0.8687612797374897,0.86875,0.8691010744354369,0.86875
5,0.868977659988896,0.8689138576779026,0.8694992081747288,0.8689138576779026
6,0.8812984914551778,0.88125,0.8815701219512195,0.88125
7,0.8719965925551995,0.8725,0.8716098028477546,0.8725
8,0.857564182764488,0.8575,0.8580142407041583,0.8575
9,0.8472640457532308,0.8475,0.848827999194847,0.8475
10,0.8652081837295993,0.8651685393258427,0.8652910587122173,0.8651685393258427
11,0.8737446731539461,0.87375,0.8737639250081268,0.87375
12,0.8787429752079058,0.87875,0.8787387010692876,0.87875
13,0.8712385267314845,0.87125,0.8712515715009477,0.87125
14,0.8482476216926662,0.84875,0.8487545319581185,0.84875
0,0.8863920099875156,0.8863920099875156,0.8873900372958728,0.8863920099875156
1,0.8549700711162816,0.855,0.8550364196140272,0.855
2,0.8493706835799858,0.85,0.8493002819548872,0.85
3,0.8874648217636022,0.8875,0.8877073227976843,0.8875
4,0.8662631670237252,0.86625,0.8664956030975194,0.86625
5,0.8589989564425105,0.8589263420724095,0.8596739439319077,0.8589263420724095
6,0.8875422469097168,0.8875,0.887762073192852,0.8875
7,0.8745251159753045,0.875,0.8747961790904829,0.875
8,0.8500675151909179,0.85,0.8516653747093096,0.85
9,0.8434923074995418,0.84375,0.8451676567386777,0.84375
10,0.8689913001543423,0.8689138576779026,0.8692883474119582,0.8689138576779026
11,0.8775015312595704,0.8775,0.8775469377933612,0.8775
12,0.8725,0.8725,0.8725,0.8725
13,0.876141340499694,0.87625,0.8768266666666668,0.87625
14,0.8582468921063255,0.85875,0.8583893883711773,0.85875
0,0.8926372193735387,0.8926342072409488,0.8935421773628729,0.8926342072409488
1,0.8562461799156182,0.85625,0.8562450365497534,0.85625
2,0.8430622032995442,0.84375,0.8433786274509804,0.84375
3,0.8874648217636022,0.8875,0.8877073227976843,0.8875
4,0.8725055781598635,0.8725,0.8730456852791878,0.8725
5,0.8689654070404588,0.8689138576779026,0.8692364068960958,0.8689138576779026
6,0.8900234172974936,0.89,0.8900913785010169,0.89
7,0.8657854090354091,0.86625,0.8668168266706668,0.86625
8,0.8588213193145029,0.85875,0.8598613585084907,0.85875
9,0.850903757984247,0.85125,0.85347779516529,0.85125
10,0.8751751955862432,0.8751560549313359,0.8752052745988839,0.8751560549313359
11,0.8637442512255457,0.86375,0.8637627997549449,0.86375
12,0.8712699499617317,0.87125,0.8713144265373179,0.87125
13,0.8711369502168534,0.87125,0.8718133333333333,0.87125
14,0.8532529848456865,0.85375,0.8531098233650642,0.85375
0,0.895138931794801,0.8951310861423221,0.8958612875227259,0.8951310861423221
1,0.8587462463518684,0.85875,0.8587451772459807,0.85875
2,0.8581296429689946,0.85875,0.8579987189847093,0.85875
3,0.8849741118941463,0.885,0.8851253824351971,0.885
4,0.8687629215572596,0.86875,0.8689088681804261,0.86875
5,0.8639901438250766,0.8639200998751561,0.8646660671218115,0.8639200998751561
6,0.8775460021905804,0.8775,0.877767577355375,0.8775
7,0.8670349476427489,0.8675,0.8673094233473981,0.8675
8,0.8613096774193548,0.86125,0.8616950347293859,0.86125
9,0.8509729226295942,0.85125,0.8529474885844749,0.85125
10,0.8689241131885592,0.8689138576779026,0.8689370842766942,0.8689138576779026
11,0.8762509667983855,0.87625,0.8763203923848095,0.87625
12,0.8699674185463658,0.87,0.8699784347651647,0.87
13,0.8824757472838834,0.8825,0.8825508748216566,0.8825
14,0.8520268148303467,0.8525,0.8523702036364545,0.8525
0,0.8849409935693591,0.8838951310861424,0.8875891066902303,0.8838951310861424
1,0.851780012771392,0.85125,0.8523113810741688,0.85125
2,0.8518269390440681,0.8525,0.8520669409875552,0.8525
3,0.888729305108088,0.88875,0.8888448040736663,0.88875
4,0.86001400140014,0.86,0.8602,0.86
5,0.8340455978869911,0.8339575530586767,0.8348848344611691,0.8339575530586767
6,0.8888016858265118,0.88875,0.8891894882953182,0.88875
7,0.878268916302761,0.87875,0.8784491666875047,0.87875
8,0.7530637387192459,0.7525,0.7544040087394319,0.7525
9,0.8473472556089743,0.8475,0.8482575757575758,0.8475
10,0.7882294499455346,0.787765293383271,0.7886999514195732,0.787765293383271
11,0.8662510449626939,0.86625,0.8662547969949249,0.86625
12,0.7905446049477493,0.79,0.7911643743257821,0.79
13,0.8699316662912068,0.87,0.8702556390977443,0.87
14,0.8507492195548096,0.85125,0.8503991222311832,0.85125
0,0.8864075936609764,0.8863920099875156,0.8867575099823085,0.8863920099875156
1,0.8562461799156182,0.85625,0.8562450365497534,0.85625
2,0.8431312637018478,0.84375,0.8429934101316094,0.84375
3,0.8874957803005676,0.8875,0.8875026570637258,0.8875
4,0.8712578458134567,0.87125,0.8717258946710423,0.87125
5,0.8739744765908729,0.8739076154806492,0.8748285456406588,0.8739076154806492
6,0.8912563005867239,0.89125,0.8912653905408452,0.89125
7,0.8807570180881467,0.88125,0.8806299249530958,0.88125
8,0.8613200570257508,0.86125,0.862361655385346,0.86125
9,0.8447601776508248,0.845,0.8463149154589371,0.845
10,0.8826466916354557,0.8826466916354557,0.8826466916354557,0.8826466916354557
11,0.8724920310507762,0.8725,0.8727567973942019,0.8725
12,0.8700138374939734,0.87,0.870038561698718,0.87
13,0.8661878608602612,0.86625,0.8664538740533329,0.86625
14,0.86948459563543,0.87,0.8691667187617215,0.87
0,0.8889034390977624,0.8888888888888888,0.8890537606699059,0.8888888888888888
1,0.85,0.85,0.85,0.85
2,0.8442717504756471,0.845,0.8448834602050045,0.845
3,0.892475800248876,0.8925,0.8926302625898606,0.8925
4,0.8674925468284177,0.8675,0.8683639774859288,0.8675
5,0.8540077690599447,0.8539325842696629,0.854681820742004,0.8539325842696629
6,0.8837974705824371,0.88375,0.8840687148217635,0.88375
7,0.8720252142897422,0.8725,0.8721252836806273,0.8725
8,0.8588213193145029,0.85875,0.8598613585084907,0.85875
9,0.8548302245931714,0.855,0.8559589488493619,0.855
10,0.8688563696090967,0.8689138576779026,0.8688668856035054,0.8689138576779026
11,0.8687510253922273,0.86875,0.8688199236230907,0.86875
12,0.8724680451127819,0.8725,0.8724798139371599,0.8725
13,0.876177007599048,0.87625,0.8765678526438495,0.87625
14,0.8607459296847365,0.86125,0.860598830559219,0.86125
0,0.8889023975227244,0.8888888888888888,0.8893842154996356,0.8888888888888888
1,0.850014064697609,0.85,0.8501237530938275,0.85
2,0.8531643132220796,0.85375,0.8528196682835236,0.85375
3,0.8787175852316698,0.87875,0.8789078339716153,0.87875
4,0.8687629209111323,0.86875,0.8689957437233983,0.86875
5,0.8589488100643661,0.8589263420724095,0.8589953975487683,0.8589263420724095
6,0.8825573418172945,0.8825,0.8830118442523022,0.8825
7,0.8670349476427489,0.8675,0.8673094233473981,0.8675
8,0.8513251146349738,0.85125,0.8521689354308465,0.85125
9,0.8422236842105264,0.8425,0.8440238850696281,0.8425
10,0.8776716916745183,0.8776529338327091,0.8777014193446321,0.8776529338327091
11,0.8662518808858249,0.86625,0.866278125,0.86625
12,0.8750352057580971,0.875,0.8751689020118107,0.875
13,0.868634755075433,0.86875,0.8693066666666667,0.86875
14,0.8457831150906668,0.84625,0.8460369321733043,0.84625
0,0.8976247738954736,0.8976279650436954,0.8987415833146991,0.8976279650436954
1,0.8600061268763558,0.86,0.8600230051761646,0.86
2,0.8493494652624193,0.85,0.8494228478647909,0.85
3,0.9024914661365042,0.9025,0.9025280767138364,0.9025
4,0.8674834370859272,0.8675,0.8685521969772796,0.8675
5,0.868977659988896,0.8689138576779026,0.8694992081747288,0.8689138576779026
6,0.8837974705824371,0.88375,0.8840687148217635,0.88375
7,0.8720299835577827,0.8725,0.8724945075035471,0.8725
8,0.8600700280112045,0.86,0.8612150303757593,0.86
9,0.8460273068485558,0.84625,0.8474657002370488,0.84625
10,0.8826062614786063,0.8826466916354557,0.8826100358942971,0.8826466916354557
11,0.8712485916890512,0.87125,0.871249906240624,0.87125
12,0.8637062424900402,0.86375,0.863730129616043,0.86375
13,0.8712046920821115,0.87125,0.8713802430640345,0.87125
14,0.8657412262441031,0.86625,0.8655915020219888,0.86625
0,0.89263086042696,0.8926342072409488,0.8937412830630251,0.8926342072409488
1,0.8512367444761811,0.85125,0.8512474433790554,0.85125
2,0.8381318039461321,0.83875,0.8379916405139096,0.83875
3,0.8924838685474189,0.8925,0.892568207832173,0.8925
4,0.8725119537974011,0.8725,0.8727965699142479,0.8725
5,0.8652362629673946,0.8651685393258427,0.8658325521829475,0.8651685393258427
6,0.8900234172974936,0.89,0.8900913785010169,0.89
7,0.8732659728489771,0.87375,0.8731446998123827,0.87375
8,0.858810752688172,0.85875,0.8591962382229558,0.85875
9,0.8510625415834997,0.85125,0.8522884819582933,0.85125
10,0.8751130441261771,0.8751560549313359,0.8751138585700364,0.8751560549313359
11,0.8674966874792968,0.8675,0.8676669010782935,0.8675
12,0.8612419613203869,0.86125,0.861236618244915,0.86125
13,0.8749178532311062,0.875,0.8753730033350887,0.875
14,0.8532545867034917,0.85375,0.8528728991596638,0.85375
0,0.8913786577231128,0.8913857677902621,0.8925979228238394,0.8913857677902621
1,0.8437595239993061,0.84375,0.8437927801218942,0.84375
2,0.8456498182228108,0.84625,0.8453996280782163,0.84625
3,0.8912542482128208,0.89125,0.891328125,0.89125
4,0.8850115011501152,0.885,0.8852000000000001,0.885
5,0.865240450559625,0.8651685393258427,0.866186079744459,0.8651685393258427
6,0.8938040078201368,0.89375,0.894330052386787,0.89375
7,0.8770143277923137,0.8775,0.8769587885116841,0.8775
8,0.8550653087779,0.855,0.8555153659573403,0.855
9,0.8535087998195712,0.85375,0.8552237258591288,0.85375
10,0.8838442130823428,0.8838951310861424,0.8838624854944364,0.8838951310861424
11,0.8699967499796873,0.87,0.8701675261759649,0.87
12,0.8687423958436093,0.86875,0.8687375108839319,0.86875
13,0.8761925067772509,0.87625,0.8764669660922456,0.87625
14,0.8595178255699332,0.86,0.860058251289264,0.86
0,0.8876558632320062,0.8876404494382022,0.88784835922889,0.8876404494382022
1,0.8599921210112619,0.86,0.8599949968730456,0.86
2,0.8505387772979139,0.85125,0.8510598053004,0.85125
3,0.8874535586287129,0.8875,0.8878071172304977,0.8875
4,0.8775122512251227,0.8775,0.8776999999999999,0.8775
5,0.8627449033477662,0.8626716604244694,0.863689340942276,0.8626716604244694
6,0.8900124001102232,0.89,0.8900359399164741,0.89
7,0.8707745915122271,0.87125,0.8707970063025209,0.87125
8,0.8500750469043151,0.85,0.8508300207505188,0.85
9,0.8497368421052631,0.85,0.8515688348316587,0.85
10,0.8788706570813117,0.8789013732833958,0.8788646917497951,0.8789013732833958
11,0.8700016250406261,0.87,0.8700141250882818,0.87
12,0.8737695625838342,0.87375,0.8738137224221562,0.87375
13,0.8662029325513196,0.86625,0.8663754531622743,0.86625
14,0.8470016899028306,0.8475,0.8474105535553556,0.8475
0,0.8876527085759184,0.8876404494382022,0.8882073614491426,0.8876404494382022
1,0.8575142514251425,0.8575,0.8577000000000001,0.8575
2,0.8618292262622782,0.8625,0.8620822460859092,0.8625
3,0.8924959678427646,0.8925,0.8925030946977511,0.8925
4,0.8675057969112308,0.8675,0.8680430596884299,0.8675
5,0.86399139199787,0.8639200998751561,0.8652502980449345,0.8639200998751561
6,0.8850345552884616,0.885,0.8851687407323986,0.885
7,0.8720252142897422,0.8725,0.8721252836806273,0.8725
8,0.855050812245,0.855,0.8552726704190118,0.855
9,0.8421138326090636,0.8425,0.8447967171717172,0.8425
10,0.8764323339508129,0.8764044943820225,0.8764848144479988,0.8764044943820225
11,0.8625017187607422,0.8625,0.8625465627910174,0.8625
12,0.8712989405119269,0.87125,0.8715684659108673,0.87125
13,0.8787391950772232,0.87875,0.8787531195466574,0.87875
14,0.8507382021891781,0.85125,0.851456828966371,0.85125
0,0.8926492697820204,0.8926342072409488,0.8929425811252145,0.8926342072409488
1,0.8537643983066607,0.85375,0.8539095244345277,0.85375
2,0.8417703634978796,0.8425,0.8423767083710181,0.8425
3,0.8787547365131451,0.87875,0.878828125,0.87875
4,0.8600131257383228,0.86,0.8602950073751843,0.86
5,0.8664765875358537,0.8664169787765293,0.866863023525637,0.8664169787765293
6,0.8725143728550314,0.8725,0.8725396653956209,0.8725
7,0.8745034207927777,0.875,0.874205965989076,0.875
8,0.8613148758896024,0.86125,0.8618345835286764,0.86125
9,0.84581281495109,0.84625,0.8490314161782095,0.84625
10,0.8764323339508129,0.8764044943820225,0.8764848144479988,0.8764044943820225
11,0.871244567671846,0.87125,0.8712636436948312,0.87125
12,0.8662707247175271,0.86625,0.8663158347676421,0.86625
13,0.8699609648683816,0.87,0.8700961538461539,0.87
14,0.8582384683387838,0.85875,0.8587481247069855,0.85875
0,0.8901506879605322,0.8901373283395755,0.8902639407800628,0.8901373283395755
1,0.8437536633972882,0.84375,0.8437599639889716,0.84375
2,0.8618505225203776,0.8625,0.8619356208781564,0.8625
3,0.8687346137313899,0.86875,0.8687871325828644,0.86875
4,0.8562641514740972,0.85625,0.8564950405940037,0.85625
5,0.8664840405126149,0.8664169787765293,0.8679799801314575,0.8664169787765293
6,0.9012755023782656,0.90125,0.9013714769342446,0.90125
7,0.8707617172195248,0.87125,0.8705207499249324,0.87125
8,0.8525737961225767,0.8525,0.8533295207380184,0.8525
9,0.8409881844195346,0.84125,0.8426536394585648,0.84125
10,0.8689433844932862,0.8689138576779026,0.8689973399512008,0.8689138576779026
11,0.8674917185429635,0.8675,0.8677546092240749,0.8675
12,0.8624836349513589,0.8625,0.8624780701754386,0.8625
13,0.8761599526789445,0.87625,0.8766877363282353,0.87625
14,0.8544784008720465,0.855,0.853974358172355,0.855
0,0.9001323159950485,0.9001248439450686,0.900858284021462,0.9001248439450686
1,0.8625,0.8625,0.8625,0.8625
2,0.8443252236304106,0.845,0.8445554621637896,0.845
3,0.883708012083326,0.88375,0.8840006510416666,0.88375
4,0.8637531933643646,0.86375,0.8643638989440515,0.86375
5,0.8652391977742588,0.8651685393258427,0.8660001992285009,0.8651685393258427
6,0.8887877774282947,0.88875,0.8889617217996197,0.88875
7,0.875768340826845,0.87625,0.8757873774509803,0.87625
8,0.8513139784946236,0.85125,0.8516998487036654,0.85125
9,0.845928839726021,0.84625,0.8481673348841022,0.84625
10,0.8713781204059289,0.8714107365792759,0.8713700419028436,0.8714107365792759
11,0.8750015625097657,0.875,0.8750468752929705,0.875
12,0.8637250324599556,0.86375,0.8637244060190901,0.86375
13,0.8749342945107758,0.875,0.8752631578947369,0.875
14,0.8644854245880862,0.865,0.8648967709270926,0.865
0,0.895138931794801,0.8951310861423221,0.8958612875227259,0.8951310861423221
1,0.8487630005047828,0.84875,0.8488423098799308,0.84875
2,0.8405614395161922,0.84125,0.8408741176470588,0.84125
3,0.8862430665285053,0.88625,0.8862610669267706,0.88625
4,0.855,0.855,0.8556842737094839,0.855
5,0.8639922569149026,0.8639200998751561,0.8648426178457865,0.8639200998751561
6,0.8800450633703645,0.88,0.8802662013147443,0.88
7,0.8795156628884001,0.88,0.8796111465386275,0.88
8,0.855072545340838,0.855,0.855829020725518,0.855
9,0.84708676234444,0.8475,0.8501379584923785,0.8475
10,0.8700662597128127,0.8701622971285893,0.8701447397486024,0.8701622971285893
11,0.871244567671846,0.87125,0.8712636436948312,0.87125
12,0.8662707247175271,0.86625,0.8663158347676421,0.86625
13,0.8762389722953102,0.87625,0.8762526035314206,0.87625
14,0.8607294248244527,0.86125,0.8614537342686197,0.86125
