	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	mean_test_score	std_test_score	rank_test_score
0	0.6375747998555501	0.7837674233042538	0.013695987065633138	0.003621447471519901	0.15	50	31	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 31}	0.8729525620799596	0.8754333727790563	0.8719750963855445	0.8737026338329071	0.8723246311888702	0.8731039796216284	0.8764160523222355	0.8670063947646478	0.8767113640939521	0.8746857319844975	0.8717776775528107	0.8717074547981134	0.8738886935921152	0.868295709781835	0.8794176367763328	0.8732932661036336	0.0030345136634054018	22
1	2.1986491203308107	3.2851817342713843	0.013744211196899414	0.002699464104008975	0.15	50	50	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 50}	0.8781359161184945	0.8841873371032682	0.8770455033683489	0.8798209396338734	0.8784741305135297	0.8772039222860688	0.8817500369149939	0.8744184600745952	0.8797924810699053	0.881551448355272	0.8795916882222834	0.876220875144688	0.8778142980877289	0.8755007310028111	0.8837469241125098	0.8790169794672248	0.0027760407362567917	16
2	0.7889820416768392	0.05526124941946848	0.012322139739990235	0.0013594918820475062	0.15	50	80	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 80}	0.8857088293114571	0.8856131245928184	0.8834542097102938	0.8855266668419071	0.8876207474757006	0.8848468265213487	0.8858231025837938	0.8777369025701538	0.8858838508192789	0.8871734307019551	0.8866465534312874	0.8837726751526852	0.8855143204890952	0.8817968303441346	0.8904854021238726	0.8851735648446521	0.0027538108412013926	10
3	0.6786551952362061	0.0195703155727694	0.012763690948486329	0.0008851605208498554	0.15	100	31	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 31}	0.8811807899762898	0.88494829244656	0.8795043081446078	0.8803078446938828	0.8811877837537546	0.8803278817550843	0.8834248030866431	0.8749147149846487	0.8838267283507762	0.8828114212187245	0.8809273688712941	0.8790432555619585	0.8809426402810431	0.8754118970325168	0.8856239532455891	0.8809589122268916	0.0029374230234951604	12
4	0.9712840557098389	0.014307384716917849	0.013519350687662761	0.0016875075261362814	0.15	100	50	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 50}	0.8858205466497842	0.8915419067522353	0.8869172873420494	0.887868021343717	0.8879985630748255	0.8848344509817591	0.8903199295629006	0.8808395959592604	0.8881286706332535	0.8893406550257658	0.8879114806316818	0.8853591725466149	0.8876953382237371	0.8848837982515022	0.8901979034744003	0.8873104880302325	0.0026007382937176084	7
5	1.8214399973551432	1.041090557980016	0.015410025914510092	0.0030064466428149053	0.15	100	80	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 80}	0.8918914124087168	0.8937864142867507	0.8898535285682619	0.8943985818173357	0.8954740138820083	0.8956347589601441	0.8930857399864625	0.8861947648748663	0.8938943389866951	0.8950688603531163	0.8934609724439211	0.8916221595859865	0.8939512873694564	0.8909170954147176	0.8943282801712631	0.8929041472739804	0.0024103377323613107	3
6	0.9873227755228678	0.16218860377516658	0.014486344655354817	0.0017616684348735502	0.15	150	31	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 31}	0.8845654931966688	0.8897835358587104	0.8838038546912085	0.8858528718136973	0.8862133243929543	0.8851662825512887	0.8871244826096398	0.8786495422666604	0.8883264745360887	0.8868701080474	0.884539454400614	0.883794060644061	0.8857974862864711	0.8810685451045397	0.8885086043282746	0.8853376080485517	0.002762761643360899	8
7	1.8775527318318685	1.5841122455231906	0.015754524866739908	0.0024299401197718303	0.15	150	50	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 50}	0.8895222939294708	0.8949618101003081	0.890899330582761	0.8936411406638068	0.8920627078447706	0.8908031301575885	0.8952108911594074	0.8849695511752249	0.8917347672846236	0.8933629956477506	0.8926360631336723	0.8889765028879303	0.8905566245421773	0.8922711995264253	0.8925528389211461	0.8916107898371376	0.002471896516526894	4
8	2.993058681488037	2.01839254910219	0.018090232213338216	0.004080468394644276	0.15	150	80	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 80}	0.8971814173666355	0.8951722594211636	0.8947132285798539	0.8989995479703334	0.8977976486681648	0.897347601207386	0.8987652401064208	0.8905086390300112	0.8969775719150831	0.8973283715983095	0.8961277672110037	0.8954815236667747	0.8981580354062825	0.8964221499386028	0.8977204954401272	0.8965800998350769	0.0020221472557163493	1
9	0.6111453692118327	0.7043336657196931	0.012833166122436523	0.0006301976962107659	0.05	50	31	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 31}	0.8620748294476132	0.8712160148078008	0.8631406658991262	0.8687990065361036	0.8683736595847442	0.8649824868919785	0.8673660219061742	0.8615905734522804	0.8707926665684446	0.8690179915371486	0.8678870946587224	0.8678278153649855	0.868593562191696	0.8631232296333701	0.8706299980808184	0.867027707770734	0.003121742263584651	27
10	0.5542680740356445	0.020443936774235946	0.011913045247395834	0.0013479654050260232	0.05	50	50	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 50}	0.8658166691964146	0.8751170004077414	0.8669791340243685	0.8725043165782392	0.8699273122796826	0.8694376303579027	0.8721037394809059	0.8639224014068136	0.8755872153523507	0.8741997748031904	0.8732129806007932	0.8715142202768286	0.8702523704984095	0.8679966863562558	0.8740911358470888	0.8708441724977991	0.0033898061121110665	24
