	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_f1	split1_test_f1	split2_test_f1	split3_test_f1	split4_test_f1	split5_test_f1	split6_test_f1	split7_test_f1	split8_test_f1	split9_test_f1	split10_test_f1	split11_test_f1	split12_test_f1	split13_test_f1	split14_test_f1	mean_test_f1	std_test_f1	rank_test_f1	split0_test_recall	split1_test_recall	split2_test_recall	split3_test_recall	split4_test_recall	split5_test_recall	split6_test_recall	split7_test_recall	split8_test_recall	split9_test_recall	split10_test_recall	split11_test_recall	split12_test_recall	split13_test_recall	split14_test_recall	mean_test_recall	std_test_recall	rank_test_recall	split0_test_precision	split1_test_precision	split2_test_precision	split3_test_precision	split4_test_precision	split5_test_precision	split6_test_precision	split7_test_precision	split8_test_precision	split9_test_precision	split10_test_precision	split11_test_precision	split12_test_precision	split13_test_precision	split14_test_precision	mean_test_precision	std_test_precision	rank_test_precision	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	split10_test_accuracy	split11_test_accuracy	split12_test_accuracy	split13_test_accuracy	split14_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_roc_auc	split1_test_roc_auc	split2_test_roc_auc	split3_test_roc_auc	split4_test_roc_auc	split5_test_roc_auc	split6_test_roc_auc	split7_test_roc_auc	split8_test_roc_auc	split9_test_roc_auc	split10_test_roc_auc	split11_test_roc_auc	split12_test_roc_auc	split13_test_roc_auc	split14_test_roc_auc	mean_test_roc_auc	std_test_roc_auc	rank_test_roc_auc
0	2.5998040358225505	0.16865258120152138	0.004669857025146484	0.00037714550939296727	0.15	50	31	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 31}	0.9822348726505373	0.9649968709108494	0.9461938465982955	0.9645302445302445	0.972743301857226	0.9821428571428571	0.9823206462991408	0.9820436507936507	0.9911009907318632	0.9552061142835834	0.9821428571428571	0.9733219795632138	0.9730306511093646	0.9391512473534015	0.963963963963964	0.9703416063287366	0.014239162415715729	1	0.9821428571428571	0.9642857142857143	0.9464285714285714	0.9642857142857143	0.972972972972973	0.9821428571428571	0.9821428571428571	0.9821428571428571	0.9910714285714286	0.954954954954955	0.9821428571428571	0.9732142857142857	0.9732142857142857	0.9375	0.963963963963964	0.9701737451737453	0.01449196214367548	1	0.9829931972789117	0.9686147186147186	0.9465986394557824	0.9654541759804918	0.9740836727138097	0.9821428571428571	0.9832589285714286	0.9826320939334637	0.9913063909774437	0.9568893308023743	0.9821428571428571	0.9736085343228201	0.9743460764587525	0.9487179487179487	0.963963963963964	0.9717835590718417	0.012872137182306414	1	0.9821428571428571	0.9642857142857143	0.9464285714285714	0.9642857142857143	0.972972972972973	0.9821428571428571	0.9821428571428571	0.9821428571428571	0.9910714285714286	0.954954954954955	0.9821428571428571	0.9732142857142857	0.9732142857142857	0.9375	0.963963963963964	0.9701737451737453	0.01449196214367548	1	0.986111111111111	0.9759036144578312	0.9398395721925135	0.966374269005848	0.9634146341463414	0.980330172110994	0.9878048780487805	0.975609756097561	0.9933333333333334	0.9589603283173734	0.9788838612368025	0.972473604826546	0.9659090909090908	0.9562499999999999	0.9628762541806021	0.9709382986649817	0.013442422086527362	1
1	2.2799805641174316	0.039971007071451646	0.004304154713948568	0.0004251148833870869	0.15	50	50	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 50}	0.9822348726505373	0.9649968709108494	0.9461938465982955	0.9645302445302445	0.972743301857226	0.9821428571428571	0.9823206462991408	0.9820436507936507	0.9911009907318632	0.9552061142835834	0.9821428571428571	0.9733219795632138	0.9730306511093646	0.9391512473534015	0.963963963963964	0.9703416063287366	0.014239162415715729	1	0.9821428571428571	0.9642857142857143	0.9464285714285714	0.9642857142857143	0.972972972972973	0.9821428571428571	0.9821428571428571	0.9821428571428571	0.9910714285714286	0.954954954954955	0.9821428571428571	0.9732142857142857	0.9732142857142857	0.9375	0.963963963963964	0.9701737451737453	0.01449196214367548	1	0.9829931972789117	0.9686147186147186	0.9465986394557824	0.9654541759804918	0.9740836727138097	0.9821428571428571	0.9832589285714286	0.9826320939334637	0.9913063909774437	0.9568893308023743	0.9821428571428571	0.9736085343228201	0.9743460764587525	0.9487179487179487	0.963963963963964	0.9717835590718417	0.012872137182306414	1	0.9821428571428571	0.9642857142857143	0.9464285714285714	0.9642857142857143	0.972972972972973	0.9821428571428571	0.9821428571428571	0.9821428571428571	0.9910714285714286	0.954954954954955	0.9821428571428571	0.9732142857142857	0.9732142857142857	0.9375	0.963963963963964	0.9701737451737453	0.01449196214367548	1	0.986111111111111	0.9759036144578312	0.9398395721925135	0.966374269005848	0.9634146341463414	0.980330172110994	0.9878048780487805	0.975609756097561	0.9933333333333334	0.9589603283173734	0.9788838612368025	0.972473604826546	0.9659090909090908	0.9562499999999999	0.9628762541806021	0.9709382986649817	0.013442422086527362	1
2	2.2919495264689127	0.04296698428499111	0.004264307022094726	0.00037632330905641254	0.15	50	80	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 80}	0.9822348726505373	0.9649968709108494	0.9461938465982955	0.9645302445302445	0.972743301857226	0.9821428571428571	0.9823206462991408	0.9820436507936507	0.9911009907318632	0.9552061142835834	0.9821428571428571	0.9733219795632138	0.9730306511093646	0.9391512473534015	0.963963963963964	0.9703416063287366	0.014239162415715729	1	0.9821428571428571	0.9642857142857143	0.9464285714285714	0.9642857142857143	0.972972972972973	0.9821428571428571	0.9821428571428571	0.9821428571428571	0.9910714285714286	0.954954954954955	0.9821428571428571	0.9732142857142857	0.9732142857142857	0.9375	0.963963963963964	0.9701737451737453	0.01449196214367548	1	0.9829931972789117	0.9686147186147186	0.9465986394557824	0.9654541759804918	0.9740836727138097	0.9821428571428571	0.9832589285714286	0.9826320939334637	0.9913063909774437	0.9568893308023743	0.9821428571428571	0.9736085343228201	0.9743460764587525	0.9487179487179487	0.963963963963964	0.9717835590718417	0.012872137182306414	1	0.9821428571428571	0.9642857142857143	0.9464285714285714	0.9642857142857143	0.972972972972973	0.9821428571428571	0.9821428571428571	0.9821428571428571	0.9910714285714286	0.954954954954955	0.9821428571428571	0.9732142857142857	0.9732142857142857	0.9375	0.963963963963964	0.9701737451737453	0.01449196214367548	1	0.986111111111111	0.9759036144578312	0.9398395721925135	0.966374269005848	0.9634146341463414	0.980330172110994	0.9878048780487805	0.975609756097561	0.9933333333333334	0.9589603283173734	0.9788838612368025	0.972473604826546	0.9659090909090908	0.9562499999999999	0.9628762541806021	0.9709382986649817	0.013442422086527362	1
3	4.6109295845031735	0.1797106788059952	0.004344002405802409	0.00039083089672896316	0.15	100	31	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 31}	0.9732859732859732	0.9649968709108494	0.9550510851822743	0.9734803451581976	0.9818836442075877	0.9821428571428571	0.9646412925982818	0.9729827897985908	0.9911009907318632	0.9641045387314042	0.9730996971466599	0.9733219795632138	0.9639455782312923	0.9476808905380334	0.963963963963964	0.9697121664794028	0.010546203614537352	7	0.9732142857142857	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9821428571428571	0.9642857142857143	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9695892320892322	0.010723809456534714	4	0.9735240712568091	0.9686147186147186	0.9562128870785689	0.9752747252747253	0.9824824824824825	0.9821428571428571	0.9657366071428573	0.974300193050193	0.9913063909774437	0.9648921648921648	0.9731697627267247	0.9736085343228201	0.9662698412698412	0.9548872180451128	0.963963963963964	0.9710924278827522	0.009438004819871126	4	0.9732142857142857	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9821428571428571	0.9642857142857143	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9695892320892322	0.010723809456534714	4	0.9736111111111112	0.9759036144578312	0.947192513368984	0.9802631578947368	0.975609756097561	0.980330172110994	0.9650406504065041	0.9634146341463414	0.9933333333333334	0.9663132694938441	0.9641779788838613	0.972473604826546	0.9545454545454546	0.9625	0.9628762541806021	0.9691723669905136	0.010994446523489248	7
4	4.612554025650025	0.17131428072054622	0.004418579737345377	0.0003179206858532268	0.15	100	50	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 50}	0.9732859732859732	0.9649968709108494	0.9550510851822743	0.9734803451581976	0.9818836442075877	0.9821428571428571	0.9646412925982818	0.9729827897985908	0.9911009907318632	0.9641045387314042	0.9730996971466599	0.9733219795632138	0.9639455782312923	0.9476808905380334	0.963963963963964	0.9697121664794028	0.010546203614537352	7	0.9732142857142857	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9821428571428571	0.9642857142857143	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9695892320892322	0.010723809456534714	4	0.9735240712568091	0.9686147186147186	0.9562128870785689	0.9752747252747253	0.9824824824824825	0.9821428571428571	0.9657366071428573	0.974300193050193	0.9913063909774437	0.9648921648921648	0.9731697627267247	0.9736085343228201	0.9662698412698412	0.9548872180451128	0.963963963963964	0.9710924278827522	0.009438004819871126	4	0.9732142857142857	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9821428571428571	0.9642857142857143	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9695892320892322	0.010723809456534714	4	0.9736111111111112	0.9759036144578312	0.947192513368984	0.9802631578947368	0.975609756097561	0.980330172110994	0.9650406504065041	0.9634146341463414	0.9933333333333334	0.9663132694938441	0.9641779788838613	0.972473604826546	0.9545454545454546	0.9625	0.9628762541806021	0.9691723669905136	0.010994446523489248	7
5	4.555709028244019	0.16320446948507897	0.004306236902872722	0.0002931977511934087	0.15	100	80	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 80}	0.9732859732859732	0.9649968709108494	0.9550510851822743	0.9734803451581976	0.9818836442075877	0.9821428571428571	0.9646412925982818	0.9729827897985908	0.9911009907318632	0.9641045387314042	0.9730996971466599	0.9733219795632138	0.9639455782312923	0.9476808905380334	0.963963963963964	0.9697121664794028	0.010546203614537352	7	0.9732142857142857	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9821428571428571	0.9642857142857143	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9695892320892322	0.010723809456534714	4	0.9735240712568091	0.9686147186147186	0.9562128870785689	0.9752747252747253	0.9824824824824825	0.9821428571428571	0.9657366071428573	0.974300193050193	0.9913063909774437	0.9648921648921648	0.9731697627267247	0.9736085343228201	0.9662698412698412	0.9548872180451128	0.963963963963964	0.9710924278827522	0.009438004819871126	4	0.9732142857142857	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9821428571428571	0.9642857142857143	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9695892320892322	0.010723809456534714	4	0.9736111111111112	0.9759036144578312	0.947192513368984	0.9802631578947368	0.975609756097561	0.980330172110994	0.9650406504065041	0.9634146341463414	0.9933333333333334	0.9663132694938441	0.9641779788838613	0.972473604826546	0.9545454545454546	0.9625	0.9628762541806021	0.9691723669905136	0.010994446523489248	7
6	5.3302400747934975	0.26836807074020813	0.004432360331217448	0.0003802275965213565	0.15	150	31	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 31}	0.9642857142857143	0.9649968709108494	0.9550510851822743	0.9734803451581976	0.9818836442075877	0.9731314603763584	0.9736024844720497	0.9729827897985908	0.9911009907318632	0.9641045387314042	0.9730996971466599	0.9733219795632138	0.9639455782312923	0.9476808905380334	0.963963963963964	0.9691088022198702	0.010086757108911442	10	0.9642857142857143	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9732142857142857	0.9732142857142857	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9689939939939941	0.010247712671122023	10	0.9642857142857143	0.9686147186147186	0.9562128870785689	0.9752747252747253	0.9824824824824825	0.9732206360495834	0.9756493506493508	0.974300193050193	0.9913063909774437	0.9648921648921648	0.9731697627267247	0.9736085343228201	0.9662698412698412	0.9548872180451128	0.963963963963964	0.9705425722455605	0.009115994658977278	10	0.9642857142857143	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9732142857142857	0.9732142857142857	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9689939939939941	0.010247712671122023	10	0.961111111111111	0.9759036144578312	0.947192513368984	0.9802631578947368	0.975609756097561	0.9675096592904812	0.9817073170731707	0.9634146341463414	0.9933333333333334	0.9663132694938441	0.9641779788838613	0.972473604826546	0.9545454545454546	0.9625	0.9628762541806021	0.9685954439135905	0.011170731048103621	10
7	5.3164130846659345	0.2686997128513913	0.004242785771687825	0.00020080289431962715	0.15	150	50	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 50}	0.9642857142857143	0.9649968709108494	0.9550510851822743	0.9734803451581976	0.9818836442075877	0.9731314603763584	0.9736024844720497	0.9729827897985908	0.9911009907318632	0.9641045387314042	0.9730996971466599	0.9733219795632138	0.9639455782312923	0.9476808905380334	0.963963963963964	0.9691088022198702	0.010086757108911442	10	0.9642857142857143	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9732142857142857	0.9732142857142857	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9689939939939941	0.010247712671122023	10	0.9642857142857143	0.9686147186147186	0.9562128870785689	0.9752747252747253	0.9824824824824825	0.9732206360495834	0.9756493506493508	0.974300193050193	0.9913063909774437	0.9648921648921648	0.9731697627267247	0.9736085343228201	0.9662698412698412	0.9548872180451128	0.963963963963964	0.9705425722455605	0.009115994658977278	10	0.9642857142857143	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9732142857142857	0.9732142857142857	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9689939939939941	0.010247712671122023	10	0.961111111111111	0.9759036144578312	0.947192513368984	0.9802631578947368	0.975609756097561	0.9675096592904812	0.9817073170731707	0.9634146341463414	0.9933333333333334	0.9663132694938441	0.9641779788838613	0.972473604826546	0.9545454545454546	0.9625	0.9628762541806021	0.9685954439135905	0.011170731048103621	10
8	5.340503342946371	0.26604259896531557	0.004510927200317383	0.00040412685927705027	0.15	150	80	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 80}	0.9642857142857143	0.9649968709108494	0.9550510851822743	0.9734803451581976	0.9818836442075877	0.9731314603763584	0.9736024844720497	0.9729827897985908	0.9911009907318632	0.9641045387314042	0.9730996971466599	0.9733219795632138	0.9639455782312923	0.9476808905380334	0.963963963963964	0.9691088022198702	0.010086757108911442	10	0.9642857142857143	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9732142857142857	0.9732142857142857	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9689939939939941	0.010247712671122023	10	0.9642857142857143	0.9686147186147186	0.9562128870785689	0.9752747252747253	0.9824824824824825	0.9732206360495834	0.9756493506493508	0.974300193050193	0.9913063909774437	0.9648921648921648	0.9731697627267247	0.9736085343228201	0.9662698412698412	0.9548872180451128	0.963963963963964	0.9705425722455605	0.009115994658977278	10	0.9642857142857143	0.9642857142857143	0.9553571428571429	0.9732142857142857	0.9819819819819819	0.9732142857142857	0.9732142857142857	0.9732142857142857	0.9910714285714286	0.963963963963964	0.9732142857142857	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.963963963963964	0.9689939939939941	0.010247712671122023	10	0.961111111111111	0.9759036144578312	0.947192513368984	0.9802631578947368	0.975609756097561	0.9675096592904812	0.9817073170731707	0.9634146341463414	0.9933333333333334	0.9663132694938441	0.9641779788838613	0.972473604826546	0.9545454545454546	0.9625	0.9628762541806021	0.9685954439135905	0.011170731048103621	10
9	1.8856753985087076	0.04124565977166142	0.004150183995564779	0.0003966108445913345	0.05	50	31	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 31}	0.9731371204090541	0.9649968709108494	0.9461938465982955	0.9558005752636625	0.9909673266647261	0.991097150339839	0.9823206462991408	0.9820436507936507	0.9733029721955896	0.9374659450995327	0.9639706285275906	0.9821428571428571	0.9730306511093646	0.9217658894543733	0.9730804986503288	0.9674211086305905	0.019119651319490658	16	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.9553571428571429	0.990990990990991	0.9910714285714286	0.9821428571428571	0.9821428571428571	0.9732142857142857	0.9369369369369369	0.9642857142857143	0.9821428571428571	0.9732142857142857	0.9196428571428571	0.972972972972973	0.9672029172029173	0.019517157811783967	16	0.9732299663806513	0.9686147186147186	0.9465986394557824	0.9577374680114407	0.9911178784418221	0.9912946428571429	0.9832589285714286	0.9826320939334637	0.9735635541556594	0.9418525668525668	0.9643973214285715	0.9821428571428571	0.9743460764587525	0.9316072055798083	0.9746276889134032	0.9691347737865379	0.01718921724445346	16	0.9732142857142857	0.9642857142857143	0.9464285714285714	0.9553571428571429	0.990990990990991	0.9910714285714286	0.9821428571428571	0.9821428571428571	0.9732142857142857	0.9369369369369369	0.9642857142857143	0.9821428571428571	0.9732142857142857	0.9196428571428571	0.972972972972973	0.9672029172029173	0.019517157811783967	16	0.9680555555555557	0.9759036144578312	0.9398395721925135	0.959795321637427	0.9878048780487805	0.9931506849315068	0.9878048780487805	0.975609756097561	0.9731531531531532	0.9442544459644322	0.94947209653092	0.9788838612368025	0.9659090909090908	0.9343750000000001	0.9769230769230769	0.9673956657124955	0.01762390776490348	16
