	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	mean_test_score	std_test_score	rank_test_score
0	0.10324204762776693	0.020032101679164787	0.002163998285929362	0.0002751914212119731	0.05	50	31	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 31}	0.9132673270657062	0.8793446472973431	0.9212495323606436	0.8702469947955335	0.9144711337746764	0.9169900926989414	0.8981301057108602	0.9119640233761321	0.8845392190767914	0.8786239275008827	0.9087148585933272	0.9032607310058446	0.9115928249402826	0.911828210374662	0.8798428476028364	0.9002710984116307	0.01642401231358952	11
1	0.09546160697937012	0.004775073961371825	0.001994943618774414	8.750049770790119e-05	0.05	50	60	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 60}	0.9132673270657062	0.8793446472973431	0.9212495323606436	0.8702469947955335	0.9144711337746764	0.9169900926989414	0.8981301057108602	0.9119640233761321	0.8845392190767914	0.8786239275008827	0.9133441233243639	0.9032607310058446	0.9064936376321042	0.9163909585878912	0.8798428476028364	0.9005439534540366	0.016696375677256917	7
2	0.09652245839436849	0.004966914249903162	0.0021929581960042316	0.0004960764511988216	0.05	50	80	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 80}	0.9132673270657062	0.8793446472973431	0.9212495323606436	0.8702469947955335	0.9144711337746764	0.9169900926989414	0.8981301057108602	0.9119640233761321	0.8845392190767914	0.8786239275008827	0.9133441233243639	0.9032607310058446	0.9064936376321042	0.9163909585878912	0.8798428476028364	0.9005439534540366	0.016696375677256917	7
3	0.1879238764444987	0.016465236908091874	0.0025503158569335936	0.00035178902995883476	0.05	100	31	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 31}	0.9137591449920591	0.8937479652511134	0.9166606426556675	0.8701394815194098	0.9144708376600901	0.9269042079723526	0.907641915766126	0.9171312690579808	0.8888546204510163	0.8788857520557462	0.8992129595091531	0.9032607310058446	0.9071658410345231	0.9259692187804403	0.8986457717715616	0.9041633572988722	0.015772578565878517	3
4	0.19532111485799153	0.007951411113252076	0.002596139907836914	0.0003382516792718647	0.05	100	60	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 60}	0.9182128708868946	0.8937479652511134	0.9212515766715337	0.8701394815194098	0.90977678259655	0.9269042079723526	0.9124423963133641	0.9171312690579808	0.8889182430963253	0.8788857520557462	0.908213855648341	0.9032607310058446	0.9070126327878265	0.9212962962962963	0.9032576912952337	0.905363450163654	0.015727537644536434	1
5	0.20060478846232097	0.010202925749712492	0.0025513331095377606	0.00038355957682961907	0.05	100	80	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 80}	0.9182128708868946	0.8937479652511134	0.9212515766715337	0.8701394815194098	0.90977678259655	0.9269042079723526	0.9124423963133641	0.9171312690579808	0.8889182430963253	0.8788857520557462	0.908213855648341	0.9032607310058446	0.9070126327878265	0.9212962962962963	0.9032576912952337	0.905363450163654	0.015727537644536434	1
6	0.28025062878926593	0.012377202104756272	0.0029076576232910157	0.00035157446306609757	0.05	150	31	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 31}	0.9087168811483152	0.8836159499131991	0.907400674689232	0.865748145663916	0.9144708376600901	0.9087613262046419	0.9031177688334253	0.9032848043401775	0.8889182430963253	0.8989165651640029	0.8991521443579286	0.9028074062724669	0.8978526386808547	0.9212678458083289	0.8759047158169966	0.8986623965099934	0.01419463274780618	15
7	0.2988162040710449	0.01656635727834442	0.0029008229573567706	0.00024736026536470386	0.05	150	60	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 60}	0.8997681949794425	0.8836159499131991	0.9166686742605678	0.8612477055736055	0.9144708376600901	0.9087613262046419	0.898641185626397	0.8985707171154899	0.8889622947168054	0.8947829485329485	0.9076867044803659	0.9075931395319924	0.9024088427244075	0.930534281927879	0.8718426175603615	0.8990370280538795	0.01697251538288142	13
8	0.30790508588155113	0.024732761116174243	0.002847178777058919	0.00033877796825476246	0.05	150	80	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 80}	0.8997681949794425	0.8836159499131991	0.9166686742605678	0.8612477055736055	0.9144708376600901	0.9087613262046419	0.898641185626397	0.8985707171154899	0.8889622947168054	0.8947829485329485	0.9076867044803659	0.9075931395319924	0.9024088427244075	0.930534281927879	0.8718426175603615	0.8990370280538795	0.01697251538288142	13
9	0.0949152151743571	0.012821800534765034	0.0021238803863525392	0.00029263023080282574	0.1	50	31	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 31}	0.9138107685072117	0.8937186936485674	0.9166686742605678	0.8704358572341827	0.9144708376600901	0.92223103427074	0.9124423963133641	0.9216479808917657	0.8843181432057579	0.8833950741934268	0.9036836953808031	0.8986062230650936	0.9071658410345231	0.9165973011514216	0.8894127134867875	0.9032403489536202	0.015335615461099406	6
10	0.09978720347086588	0.0058429275317170935	0.0020514329274495444	0.00019461471867909287	0.1	50	60	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 60}	0.9183413289536612	0.8887886307241145	0.9166686742605678	0.8752623976280225	0.9144708376600901	0.9175517313310831	0.9124423963133641	0.9216479808917657	0.8889182430963253	0.8931505823315733	0.8946185367011188	0.8986062230650936	0.9071658410345231	0.9165973011514216	0.8939814512934947	0.9038808104290813	0.013736968193859802	4
