	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_f1	split1_test_f1	split2_test_f1	split3_test_f1	split4_test_f1	split5_test_f1	split6_test_f1	split7_test_f1	split8_test_f1	split9_test_f1	mean_test_f1	std_test_f1	rank_test_f1	split0_test_recall	split1_test_recall	split2_test_recall	split3_test_recall	split4_test_recall	split5_test_recall	split6_test_recall	split7_test_recall	split8_test_recall	split9_test_recall	mean_test_recall	std_test_recall	rank_test_recall	split0_test_precision	split1_test_precision	split2_test_precision	split3_test_precision	split4_test_precision	split5_test_precision	split6_test_precision	split7_test_precision	split8_test_precision	split9_test_precision	mean_test_precision	std_test_precision	rank_test_precision	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_roc_auc	split1_test_roc_auc	split2_test_roc_auc	split3_test_roc_auc	split4_test_roc_auc	split5_test_roc_auc	split6_test_roc_auc	split7_test_roc_auc	split8_test_roc_auc	split9_test_roc_auc	mean_test_roc_auc	std_test_roc_auc	rank_test_roc_auc
0	374.6496541261673	180.00779122130513	0.19933230876922609	0.11152983553486913	0.15	50	31	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 31}	0.9994882984976087	0.9981580311197622	0.9984649926911455	0.9990789604126858	0.9987719654023218	0.9984649876156669	0.998976635960586	0.9983626132621555	0.9991812689479548	0.9986696816899974	0.9987617435599884	0.0003948629701233994	22	0.99948828164978	0.9981578139392079	0.9984648449493398	0.9990789069696039	0.9987718759594719	0.9984648449493398	0.99897656329956	0.9983625012792958	0.9991812506396479	0.9986695322894279	0.9987616415924675	0.0003949192791234294	22	0.9994885059128104	0.9981603660750505	0.9984668525659415	0.9990795436534384	0.9987728183764767	0.9984668412069547	0.9989774718051819	0.9983634872450448	0.9991813719636375	0.9986715500280675	0.9987628808832604	0.0003942388549465127	22	0.99948828164978	0.9981578139392079	0.9984648449493398	0.9990789069696039	0.9987718759594719	0.9984648449493398	0.99897656329956	0.9983625012792958	0.9991812506396479	0.9986695322894279	0.9987616415924675	0.0003949192791234294	22	0.9995154509469567	0.9982522252106335	0.9985450803354043	0.9991253984526967	0.9988278770637853	0.9985428913116704	0.9990343021021952	0.9984109879678335	0.9991939606248694	0.9987629175280903	0.9988211091544134	0.00037523718232804513	22
1	714.7990290164947	327.01427186197157	0.307136082649231	0.293735060303416	0.15	50	50	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 50}	0.9997953171571017	0.9998976551111335	0.9995906341368971	0.9998976575220332	1.0	0.9998976552621189	0.9998976575465481	0.9994883108397763	0.9997953080650698	0.9997953177989791	0.9998055513439658	0.00014794896020939126	14	0.999795312659912	0.999897656329956	0.999590625319824	0.999897656329956	1.0	0.999897656329956	0.999897656329956	0.99948828164978	0.999795312659912	0.999795312659912	0.9998055470269165	0.0001479565274260515	14	0.9997954063812216	0.9998976751189536	0.9995907276264154	0.9998976799277586	1.0	0.9998976753564794	0.9998976799877624	0.9994888698317917	0.9997953882460789	0.9997954079519699	0.9998056510428432	0.0001478190359858419	14	0.999795312659912	0.999897656329956	0.999590625319824	0.999897656329956	1.0	0.999897656329956	0.999897656329956	0.99948828164978	0.999795312659912	0.999795312659912	0.9998055470269165	0.0001479565274260515	14	0.9998149861239594	0.9998843930635838	0.9996077051843997	0.9999080036798529	1.0	0.9998861825631687	0.9999081894968784	0.9995392554367859	0.999770484278173	0.9998174182946868	0.9998136618121489	0.00013506188079862426	14
2	1297.7106456756592	436.42432007502487	0.5159770965576171	0.5529163366572938	0.15	50	80	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 80}	0.9996929656069946	0.9998976575465481	0.9996929722995929	1.0	1.0	1.0	1.0	1.0	0.999897655182356	0.9997953177989791	0.999897656843447	0.00012109424150850252	11	0.9996929689898679	0.999897656329956	0.9996929689898679	1.0	1.0	1.0	1.0	1.0	0.999897656329956	0.999795312659912	0.9998976563299561	0.00012109466345513483	9	0.9996929834064303	0.9998976799877624	0.9996929967805546	1.0	1.0	1.0	1.0	1.0	0.9998976752299875	0.9997954079519699	0.9998976743356704	0.00012107947772094459	11	0.9996929689898679	0.999897656329956	0.9996929689898679	1.0	1.0	1.0	1.0	1.0	0.999897656329956	0.999795312659912	0.9998976563299561	0.00012109466345513483	9	0.9996784504600555	0.9999081894968784	0.999700383590331	1.0	1.0	1.0	1.0	1.0	0.9998852421390866	0.9998174182946868	0.9998989683981037	0.00012084074975119932	11
3	373.9676414966583	27.685724541165445	0.0932309627532959	0.05490392834316471	0.15	100	31	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 31}	0.9998976574553624	1.0	0.999795312659912	1.0	1.0	0.9998976552621189	1.0	0.9997953173436541	0.999795312659912	0.9997953177989791	0.999897657317994	9.153786310643122e-05	10	0.999897656329956	1.0	0.999795312659912	1.0	1.0	0.999897656329956	1.0	0.999795312659912	0.999795312659912	0.999795312659912	0.9998976563299561	9.153896131409952e-05	9	0.9998976797656487	1.0	0.999795312659912	1.0	1.0	0.9998976753564794	1.0	0.9997954068339814	0.999795312659912	0.9997954079519699	0.9998976795227902	9.151778327106476e-05	10	0.999897656329956	1.0	0.999795312659912	1.0	1.0	0.999897656329956	1.0	0.999795312659912	0.999795312659912	0.999795312659912	0.9998976563299561	9.153896131409952e-05	9	0.9999074930619796	1.0	0.9997930619962625	1.0	1.0	0.9998861825631687	1.0	0.9998157021747143	0.9997928889806085	0.9998174182946868	0.9999012747071419	8.778677991259351e-05	10
4	1231.6800692796708	633.0317458043581	0.18510286808013915	0.17306123403829332	0.15	100	50	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 50}	0.9997953171571017	1.0	0.9998976552244992	1.0	1.0	1.0	1.0	1.0	0.999897655182356	1.0	0.9999590627563956	6.788622968514427e-05	4	0.999795312659912	1.0	0.999897656329956	1.0	1.0	1.0	1.0	1.0	0.999897656329956	1.0	0.9999590625319824	6.788711064079333e-05	3	0.9997954063812216	1.0	0.9998976752965367	1.0	1.0	1.0	1.0	1.0	0.9998976752299875	1.0	0.9999590756907747	6.786107977776171e-05	3	0.999795312659912	1.0	0.999897656329956	1.0	1.0	1.0	1.0	1.0	0.999897656329956	1.0	0.9999590625319824	6.788711064079333e-05	3	0.9998149861239594	1.0	0.9998857404021938	1.0	1.0	1.0	1.0	1.0	0.9998852421390866	1.0	0.999958596866524	6.581228004217986e-05	4
5	1816.4173880815506	1031.075608587858	0.18348727226257325	0.13144170457076376	0.15	100	80	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 80}	0.9998976574553624	1.0	0.9998976552244992	1.0	1.0	1.0	1.0	0.9998976575020035	0.999897655182356	0.9998976576158428	0.9999488282980064	5.117170199993247e-05	5	0.999897656329956	1.0	0.999897656329956	1.0	1.0	1.0	1.0	0.999897656329956	0.999897656329956	0.999897656329956	0.999948828164978	5.11718350220125e-05	5	0.9998976797656487	1.0	0.9998976752965367	1.0	1.0	1.0	1.0	0.9998976798788907	0.9998976752299875	0.9998976801585171	0.9999488390329582	5.11609670676008e-05	5	0.999897656329956	1.0	0.999897656329956	1.0	1.0	1.0	1.0	0.999897656329956	0.999897656329956	0.999897656329956	0.999948828164978	5.11718350220125e-05	5	0.9999074930619796	1.0	0.9998857404021938	1.0	1.0	1.0	1.0	0.9999078510873571	0.9998852421390866	0.9999087091473434	0.999949503583796	5.1096690009996054e-05	5
6	1135.2796139001846	567.6895495395534	0.3989923715591431	0.41162706725295717	0.15	150	31	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 31}	0.9998976574553624	1.0	0.9998976552244992	1.0	1.0	1.0	1.0	0.9997953173436541	1.0	0.9997953177989791	0.9999385947822494	8.187321605316182e-05	6	0.999897656329956	1.0	0.999897656329956	1.0	1.0	1.0	1.0	0.999795312659912	1.0	0.999795312659912	0.9999385937979735	8.187493603522e-05	7	0.9998976797656487	1.0	0.9998976752965367	1.0	1.0	1.0	1.0	0.9997954068339814	1.0	0.9997954079519699	0.9999386169848137	8.183965998315546e-05	6	0.999897656329956	1.0	0.999897656329956	1.0	1.0	1.0	1.0	0.999795312659912	1.0	0.999795312659912	0.9999385937979735	8.187493603522e-05	7	0.9999074930619796	1.0	0.9998857404021938	1.0	1.0	1.0	1.0	0.9998157021747143	1.0	0.9998174182946868	0.9999426353933574	7.48382093855223e-05	6
7	1640.6074283361436	873.906690535651	0.5466957330703736	0.5395534899506865	0.15	150	50	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 50}	0.9997953171571017	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999795317157101	6.14048528694955e-05	1	0.999795312659912	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999795312659913	6.1406202026415e-05	1	0.9997954063812216	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999795406381221	6.137808563353441e-05	1	0.999795312659912	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999795312659913	6.1406202026415e-05	1	0.9998149861239594	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9999814986123958	5.550416281219217e-05	1
8	2147.6550361394884	1248.1705923151476	0.46373658180236815	0.5913544796156698	0.15	150	80	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 80}	0.9998976574553624	1.0	1.0	1.0	1.0	1.0	1.0	0.9998976575020035	0.999897655182356	0.9998976576158428	0.9999590627755565	5.0137655690332126e-05	3	0.999897656329956	1.0	1.0	1.0	1.0	1.0	1.0	0.999897656329956	0.999897656329956	0.999897656329956	0.9999590625319824	5.0137954002325045e-05	3	0.9998976797656487	1.0	1.0	1.0	1.0	1.0	1.0	0.9998976798788907	0.9998976752299875	0.9998976801585171	0.9999590715033044	5.012696643834459e-05	4	0.999897656329956	1.0	1.0	1.0	1.0	1.0	1.0	0.999897656329956	0.999897656329956	0.999897656329956	0.9999590625319824	5.0137954002325045e-05	3	0.9999074930619796	1.0	1.0	1.0	1.0	1.0	1.0	0.9999078510873571	0.9998852421390866	0.9999087091473434	0.9999609295435766	4.825695437146216e-05	3
9	326.862679028511	187.61910394713703	0.20563626289367676	0.2317840251652525	0.05	50	31	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 31}	0.9925304453553925	0.9906890083414809	0.9915071837784027	0.9903812447491254	0.9887451593432959	0.9919151020962164	0.9906915073473923	0.9889493696477895	0.9914048350075103	0.9885366395682551	0.9905350495234859	0.0013180018808295899	27	0.9925289120867874	0.9906867260259953	0.9915054753863474	0.9903796950158633	0.9887421962951591	0.9919148500665234	0.9906867260259953	0.9889468836352472	0.9914031317163033	0.9885375089550711	0.9905332105209294	0.0013180100585583614	27	0.9925395628812798	0.9907005536565722	0.9915164653134381	0.9903869093367763	0.9887582740845489	0.9919155430027097	0.9907387777764345	0.9889602353496402	0.9914133401933831	0.9885365267370351	0.9905466188331816	0.0013182934163772457	27	0.9925289120867874	0.9906867260259953	0.9915054753863474	0.9903796950158633	0.9887421962951591	0.9919148500665234	0.9906867260259953	0.9889468836352472	0.9914031317163033	0.9885375089550711	0.9905332105209294	0.0013180100585583614	27	0.9926526057250904	0.9908123690506263	0.9916170941676988	0.9904196525865903	0.988852819646139	0.9918631114428047	0.9910979262501618	0.9890391784516184	0.9915029795074765	0.9882915335749217	0.9906149270403126	0.0013711178591023466	27
