,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,param_num_leaves,params,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,split5_test_f1_weighted,split6_test_f1_weighted,split7_test_f1_weighted,split8_test_f1_weighted,split9_test_f1_weighted,split10_test_f1_weighted,split11_test_f1_weighted,split12_test_f1_weighted,split13_test_f1_weighted,split14_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,split5_test_recall_weighted,split6_test_recall_weighted,split7_test_recall_weighted,split8_test_recall_weighted,split9_test_recall_weighted,split10_test_recall_weighted,split11_test_recall_weighted,split12_test_recall_weighted,split13_test_recall_weighted,split14_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,split5_test_precision_weighted,split6_test_precision_weighted,split7_test_precision_weighted,split8_test_precision_weighted,split9_test_precision_weighted,split10_test_precision_weighted,split11_test_precision_weighted,split12_test_precision_weighted,split13_test_precision_weighted,split14_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc_ovr,split1_test_roc_auc_ovr,split2_test_roc_auc_ovr,split3_test_roc_auc_ovr,split4_test_roc_auc_ovr,split5_test_roc_auc_ovr,split6_test_roc_auc_ovr,split7_test_roc_auc_ovr,split8_test_roc_auc_ovr,split9_test_roc_auc_ovr,split10_test_roc_auc_ovr,split11_test_roc_auc_ovr,split12_test_roc_auc_ovr,split13_test_roc_auc_ovr,split14_test_roc_auc_ovr,mean_test_roc_auc_ovr,std_test_roc_auc_ovr,rank_test_roc_auc_ovr
5,74.47114299138387,1.2099208711285132,0.01888901392618815,0.0017363624461774949,0.15,100,80,"{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 80}",0.7399537261709485,0.7630538399346447,0.7501327924677184,0.7449824368760664,0.774496263308567,0.7684014177307221,0.7519468886652622,0.7747170085283853,0.7334742002420669,0.7583150451677642,0.7575262987692367,0.7678938622469205,0.73257146141128,0.7429238265023603,0.7657072440273581,0.7550730874699535,0.013622290249470226,18,0.7528248587570622,0.7740112994350282,0.7612994350282486,0.7570621468926554,0.7864214992927864,0.7754237288135594,0.7627118644067796,0.7824858757062146,0.7471751412429378,0.7666195190947667,0.7641242937853108,0.7768361581920904,0.7528248587570622,0.7570621468926554,0.7765205091937766,0.766226889032729,0.011452115480459338,18,0.7355366800423061,0.760451090940732,0.7470545034045304,0.7480342371435872,0.7730756398926543,0.766314218216146,0.7495776450337469,0.7716593410969186,0.735185315381111,0.7578414539193279,0.7534526051475204,0.765236093732472,0.7315453477545039,0.7388404261313477,0.7677903045327454,0.7534396601579767,0.013485933439454902,18,0.7528248587570622,0.7740112994350282,0.7612994350282486,0.7570621468926554,0.7864214992927864,0.7754237288135594,0.7627118644067796,0.7824858757062146,0.7471751412429378,0.7666195190947667,0.7641242937853108,0.7768361581920904,0.7528248587570622,0.7570621468926554,0.7765205091937766,0.766226889032729,0.011452115480459338,18,0.8743793606834432,0.8975575815815736,0.8813670560217363,0.8756815999567508,0.8900064998218117,0.8879019275307583,0.8883672977245198,0.8749218054923794,0.8612534601033603,0.8833192340390991,0.8706864068995035,0.8859963131068328,0.8803207275491616,0.8771474916591107,0.8860356554534743,0.880996161174901,0.008693601160034068,24
6,45.564555676778156,2.3972100860909498,0.017424488067626955,0.0021398100862680663,0.15,150,31,"{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 31}",0.7548547796852295,0.7628216380334907,0.7574846211602609,0.7494805261830028,0.7730888937848341,0.7745774338671517,0.7697670989377806,0.7646603193162919,0.7378102724022585,0.7534216495255652,0.7638849572672881,0.7518283461512804,0.7475855402214493,0.7501339725074244,0.7517787125666222,0.7575452507739953,0.009995146842159955,9,0.7641242937853108,0.7725988700564972,0.768361581920904,0.7584745762711864,0.785007072135785,0.7782485875706214,0.7768361581920904,0.7725988700564972,0.751412429378531,0.7609618104667609,0.768361581920904,0.7612994350282486,0.7655367231638418,0.7612994350282486,0.7609618104667609,0.767072215696146,0.008476784271289924,13,0.7519462479356265,0.7585386214244559,0.7542810111575,0.7525672097255057,0.7699899371381783,0.7743988811384747,0.7682909154492052,0.7608892399425639,0.7389096680846028,0.7519229998307329,0.7608966633132446,0.7483898355277687,0.7501372404583521,0.7463320845655909,0.751525779600614,0.7559344223528278,0.00925639557146068,9,0.7641242937853108,0.7725988700564972,0.768361581920904,0.7584745762711864,0.785007072135785,0.7782485875706214,0.7768361581920904,0.7725988700564972,0.751412429378531,0.7609618104667609,0.768361581920904,0.7612994350282486,0.7655367231638418,0.7612994350282486,0.7609618104667609,0.767072215696146,0.008476784271289924,13,0.8761226936938743,0.8979076057583916,0.8832819399547224,0.8678959768678828,0.888357659846467,0.8873467352292305,0.8906375929134045,0.8756839924419864,0.8656286887758348,0.8804244936494681,0.8713554883584709,0.8801194974963883,0.8865856575352614,0.8756022911447291,0.8818791064378418,0.8805886280069302,0.008528801489209153,26
7,77.16350283622742,6.40968443865822,0.02029134432474772,0.0018133909540133143,0.15,150,50,"{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 50}",0.7587010988175767,0.7651807948889454,0.767316920209233,0.7578699155030567,0.7632807713345264,0.766827376212685,0.7689354001314239,0.7660389481777783,0.7341291201153162,0.7410745327754918,0.7516558554672694,0.7532786559917536,0.7385581271122064,0.7546842292437325,0.7524700962487383,0.7560001228153155,0.010668619489247529,16,0.769774011299435,0.7768361581920904,0.7754237288135594,0.768361581920904,0.7751060820367751,0.7725988700564972,0.7768361581920904,0.7740112994350282,0.748587570621469,0.751060820367751,0.7570621468926554,0.7627118644067796,0.7570621468926554,0.769774011299435,0.7609618104667609,0.7664112173929257,0.009194789664146155,17,0.7564482301640558,0.7619149195331479,0.7653965701953748,0.7600062217089106,0.75986496421511,0.7656111006053719,0.7669463540694067,0.7621043107306237,0.7352014368600547,0.7388612664017897,0.7477014704203002,0.7493621780990152,0.7392047353387783,0.7526091973454627,0.7522479563127372,0.7542320608000092,0.010013137544986759,17,0.769774011299435,0.7768361581920904,0.7754237288135594,0.768361581920904,0.7751060820367751,0.7725988700564972,0.7768361581920904,0.7740112994350282,0.748587570621469,0.751060820367751,0.7570621468926554,0.7627118644067796,0.7570621468926554,0.769774011299435,0.7609618104667609,0.7664112173929257,0.009194789664146155,17,0.8781165656585527,0.8997033148757319,0.8859119855945932,0.8703370191668082,0.8820972812609456,0.8872778957281701,0.892509561124037,0.8745316635827441,0.8622550379907343,0.8799436918401097,0.8698424071125861,0.8803574020723758,0.8822285997568912,0.8807491082255705,0.883932814995077,0.8806529565989951,0.008931747636716723,25
8,99.09675326347352,6.515295810457702,0.021457735697428384,0.001345462235139047,0.15,150,80,"{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 80}",0.7361144216469564,0.7711863969106485,0.7537117008377142,0.7434925371371737,0.7731805516244173,0.775654117969707,0.7497118652016611,0.7708462320846973,0.7311226302820876,0.7525804203380254,0.7518188986751045,0.7676213358849665,0.7370837632708935,0.7438556285204512,0.7539263262573416,0.7541271217761232,0.014069474468994734,23,0.748587570621469,0.7810734463276836,0.7641242937853108,0.7542372881355932,0.7864214992927864,0.7824858757062146,0.7612994350282486,0.7782485875706214,0.7457627118644068,0.7609618104667609,0.7584745762711864,0.7782485875706214,0.7584745762711864,0.7584745762711864,0.7637906647807637,0.7653776999976026,0.012348153645792437,24,0.7322198272116495,0.7691727280554872,0.7503926176809068,0.7473431726166386,0.7723128858183839,0.7736315753748191,0.7460268601217582,0.7675908667096405,0.7306205656073116,0.7516291185777993,0.747780549312081,0.7646225117141509,0.7383285867632957,0.7399764829421578,0.7558350114672484,0.7524988906648885,0.013775619097389225,23,0.748587570621469,0.7810734463276836,0.7641242937853108,0.7542372881355932,0.7864214992927864,0.7824858757062146,0.7612994350282486,0.7782485875706214,0.7457627118644068,0.7609618104667609,0.7584745762711864,0.7782485875706214,0.7584745762711864,0.7584745762711864,0.7637906647807637,0.7653776999976026,0.012348153645792437,24,0.873015490120677,0.8980277072425844,0.8824153763093774,0.8736836861316011,0.8893283815584484,0.8875253283182145,0.8884738256198524,0.8734714855778837,0.8591419703972146,0.8817062487225459,0.86973830138046,0.8858363308178235,0.8812688986878402,0.876861691844241,0.8847381196256086,0.8803488561569582,0.00926284769075423,27
9,14.019882186253865,0.6833786897505675,0.010119072596232096,0.0006030595871272722,0.05,50,31,"{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 31}",0.7552316771128961,0.7611817511620016,0.7329898415663118,0.7422150936747639,0.7491457325323039,0.7691154924242998,0.7592612213719201,0.7821317840192773,0.7138004171580531,0.7430173624194012,0.7583658590492384,0.7597804054220522,0.7324733249115036,0.7566478133624275,0.7537603283926014,0.7512745403052702,0.016026369604047453,26,0.769774011299435,0.7754237288135594,0.748587570621469,0.7570621468926554,0.7694483734087695,0.7768361581920904,0.7725988700564972,0.7951977401129944,0.7288135593220338,0.7652050919377652,0.7669491525423728,0.7725988700564972,0.7570621468926554,0.7740112994350282,0.7694483734087695,0.7666011395328394,0.01435256206844209,15,0.7539414373578122,0.7595448959644173,0.728998282034051,0.7474898166025659,0.74514539445663,0.7662968179942743,0.7596466490484162,0.7842306772267238,0.716854421055829,0.7481534806293627,0.7538460512774322,0.7578227646022919,0.7389724598613494,0.7565314342254233,0.7554509306959695,0.7515283675355031,0.015154605070278942,26,0.769774011299435,0.7754237288135594,0.748587570621469,0.7570621468926554,0.7694483734087695,0.7768361581920904,0.7725988700564972,0.7951977401129944,0.7288135593220338,0.7652050919377652,0.7669491525423728,0.7725988700564972,0.7570621468926554,0.7740112994350282,0.7694483734087695,0.7666011395328394,0.01435256206844209,15,0.8780561221176139,0.9054127560224646,0.8829233798955584,0.8787536183905704,0.8857468748149421,0.8950553632834347,0.8897295880921982,0.8846396908749726,0.8658802838128139,0.8881712663313323,0.8820488951137735,0.8917818139417003,0.8864376962800483,0.8818623840933483,0.8945118693752271,0.8860674401626665,0.008748382688501864,4
10,19.57800946235657,0.17924544643422927,0.01134506861368815,0.001026190400004095,0.05,50,50,"{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 50}",0.7357220196035684,0.7692499433139074,0.7411362590817009,0.7424061224036279,0.7440657512403112,0.7603080067180442,0.7703745035356933,0.7706131685999443,0.7190185776136953,0.7300810689674647,0.7601703225611726,0.7526799184834972,0.7379552155349853,0.7558599475708295,0.7560524649017771,0.7497128860086815,0.014998197114774346,27,0.75,0.7838983050847458,0.7528248587570622,0.7584745762711864,0.7637906647807637,0.769774011299435,0.7824858757062146,0.7853107344632768,0.7358757062146892,0.7538896746817539,0.7669491525423728,0.7669491525423728,0.7598870056497176,0.7725988700564972,0.7708628005657708,0.7649047592410574,0.013198183530706144,26,0.7316579110533653,0.7685263424862827,0.7375744875452569,0.7475064426619843,0.7397261075284203,0.7569561438552682,0.7703598979404265,0.7707534059092288,0.7226622830806316,0.7319700917788537,0.7564678418728832,0.7499200030902742,0.7462442857061983,0.7556226256508052,0.7571675958456883,0.7495410310670377,0.01425398323864362,27,0.75,0.7838983050847458,0.7528248587570622,0.7584745762711864,0.7637906647807637,0.769774011299435,0.7824858757062146,0.7853107344632768,0.7358757062146892,0.7538896746817539,0.7669491525423728,0.7669491525423728,0.7598870056497176,0.7725988700564972,0.7708628005657708,0.7649047592410574,0.013198183530706144,26,0.8779407565955181,0.9022137037032176,0.8828436043985523,0.8735599183903141,0.8866965548955373,0.8893707070763628,0.8899181971503141,0.8866720598489172,0.8638144866524496,0.8907716479749586,0.8768199273418618,0.888530244132873,0.885675643141708,0.8785252770109088,0.890198102714196,0.8842367220685126,0.008766640792588863,12
11,40.99593688646952,2.1004642268677647,0.01307972272237142,0.0011045867351279074,0.05,50,80,"{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 80}",0.7371661007317605,0.7736078439711664,0.7413752343373005,0.7323963649149493,0.7594193675439485,0.7617594848305326,0.7629844664726332,0.7718920705078105,0.7258337329557172,0.7442950903534541,0.7495466393807853,0.7596470902894326,0.7398333230543092,0.7615062307691229,0.7613304386609289,0.7521728985849235,0.014105130116975447,25,0.7528248587570622,0.788135593220339,0.7542372881355932,0.7471751412429378,0.7751060820367751,0.7725988700564972,0.7754237288135594,0.786723163841808,0.7415254237288136,0.7637906647807637,0.7584745762711864,0.7725988700564972,0.7598870056497176,0.7754237288135594,0.7736916548797736,0.7665077766856588,0.013382974328553869,16,0.7333081870368457,0.7743084124110946,0.7372837232174497,0.7344246839761334,0.7564312997767235,0.7584422701862974,0.7633057557975806,0.7733566412072054,0.7295279794100944,0.74780663199404,0.7448196535238578,0.7573695362049052,0.745121687126752,0.7618073808876401,0.763442168048023,0.7520504007203095,0.013892255698078977,24,0.7528248587570622,0.788135593220339,0.7542372881355932,0.7471751412429378,0.7751060820367751,0.7725988700564972,0.7754237288135594,0.786723163841808,0.7415254237288136,0.7637906647807637,0.7584745762711864,0.7725988700564972,0.7598870056497176,0.7754237288135594,0.7736916548797736,0.7665077766856588,0.013382974328553869,16,0.8740051412597788,0.9010470352692863,0.8820345185394635,0.8702376855334948,0.8855162113167309,0.8908819751011902,0.8863165077280177,0.8832081545377212,0.8651832407792077,0.8848803674724096,0.8752914081874366,0.8895738899739761,0.8822533078322761,0.8786439486981029,0.889363748745232,0.8825624760649549,0.008682092389426013,16
12,35.75745174090068,1.4696042860499512,0.015391826629638672,0.001177409084793046,0.05,100,31,"{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 31}",0.7574776890552916,0.7721048676630208,0.7577844483235703,0.745095383244437,0.7559424745805748,0.7825236027759175,0.7698665205559477,0.7732351146535821,0.7205919740838722,0.76907574732348,0.7696134771900639,0.7695472765908324,0.7327314146188358,0.7587260206860769,0.7636050211197009,0.759861402164347,0.015817873360515714,2,0.7669491525423728,0.7824858757062146,0.769774011299435,0.7570621468926554,0.7708628005657708,0.788135593220339,0.7768361581920904,0.7824858757062146,0.7330508474576272,0.7807637906647807,0.7754237288135594,0.7782485875706214,0.7556497175141242,0.7725988700564972,0.7751060820367751,0.7710288825492718,0.013332544405864706,2,0.7546018257742402,0.7698815303647575,0.7546105180855865,0.7474749528125209,0.7508673172168935,0.7811984985215293,0.7701363457846221,0.7711185706948418,0.7238427905501463,0.769836229403896,0.7663681706872192,0.7677913498121124,0.7359798305335966,0.7578879836563018,0.765939386618238,0.7591690200344333,0.014568367765329594,2,0.7669491525423728,0.7824858757062146,0.769774011299435,0.7570621468926554,0.7708628005657708,0.788135593220339,0.7768361581920904,0.7824858757062146,0.7330508474576272,0.7807637906647807,0.7754237288135594,0.7782485875706214,0.7556497175141242,0.7725988700564972,0.7751060820367751,0.7710288825492718,0.013332544405864706,2,0.885795416372447,0.9073618931110446,0.885943458328073,0.8753437995494263,0.8898696739564663,0.8963825796421414,0.89813618284097,0.886587426468109,0.8686786354357451,0.8874063172926245,0.8838019938277601,0.8913886167782161,0.8894207313202034,0.885182132515082,0.8935898548353438,0.8883259141515769,0.008813014446542252,1
13,51.469834597905475,1.0577344858081696,0.016555579503377278,0.0011610267692299674,0.05,100,50,"{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 50}",0.7411662256514204,0.7734074380542659,0.7481378401336759,0.7474264642361033,0.7627469041732152,0.7720384329138338,0.770103073373591,0.7680567998639126,0.723218063393981,0.762693725234008,0.7569846515344745,0.7756871766893397,0.7412511453074858,0.7589256446618857,0.7497562190376884,0.7567733202839254,0.014305039485187314,13,0.751412429378531,0.7838983050847458,0.7598870056497176,0.7584745762711864,0.7765205091937766,0.7782485875706214,0.7796610169491526,0.7768361581920904,0.7387005649717514,0.7736916548797736,0.7641242937853108,0.7838983050847458,0.7598870056497176,0.7725988700564972,0.7637906647807637,0.7681086631665589,0.012488096499093162,7,0.7373829182215048,0.7714106731615552,0.7453015815228105,0.7501215502000519,0.7586637613042879,0.7706471453549586,0.769262960845465,0.7659842757867305,0.7240927172671155,0.7622215876072658,0.752866920391438,0.7753818781029593,0.7438962186617908,0.7560862654870009,0.7500388848138163,0.7555572892485835,0.013788119264628088,13,0.751412429378531,0.7838983050847458,0.7598870056497176,0.7584745762711864,0.7765205091937766,0.7782485875706214,0.7796610169491526,0.7768361581920904,0.7387005649717514,0.7736916548797736,0.7641242937853108,0.7838983050847458,0.7598870056497176,0.7725988700564972,0.7637906647807637,0.7681086631665589,0.012488096499093162,7,0.883298148516999,0.9013609233038048,0.8878503480822807,0.8725034231347779,0.8897088201771934,0.8897142875727156,0.8930845907156915,0.8861194703721615,0.8644595760494932,0.8909322684690487,0.8788915935038708,0.8874624446788766,0.8876582698239662,0.8826653064110669,0.8908385954128879,0.8857698710816556,0.008501252060100748,5
14,68.50846209526063,2.769540060041418,0.017704550425211588,0.0009997684049681988,0.05,100,80,"{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 80}",0.7373293642568545,0.7648613704626743,0.7486778923730328,0.7440245993001485,0.7643641410196766,0.7698276832318978,0.7627782902644296,0.7737290460279787,0.7326063251045369,0.764099545843086,0.7502590018297782,0.764236833864908,0.7327617919107245,0.7511605849912444,0.7520164816600093,0.7541821968093986,0.012881448372928138,21,0.75,0.7782485875706214,0.7598870056497176,0.7584745762711864,0.7765205091937766,0.7796610169491526,0.7711864406779662,0.7824858757062146,0.7443502824858758,0.7765205091937766,0.7570621468926554,0.7740112994350282,0.7542372881355932,0.7655367231638418,0.7652050919377652,0.7662258235508781,0.011424875875764639,19,0.7325285272765562,0.762953658499579,0.7444533863863124,0.7482765247649705,0.7604443974088451,0.7681528694612821,0.7634212455142179,0.7713786646227812,0.734743679251548,0.7648296216546299,0.7462745527284145,0.7614388187674577,0.7359581703067662,0.7487687270090092,0.7531843802070787,0.7531204815906299,0.012227675987568104,20,0.75,0.7782485875706214,0.7598870056497176,0.7584745762711864,0.7765205091937766,0.7796610169491526,0.7711864406779662,0.7824858757062146,0.7443502824858758,0.7765205091937766,0.7570621468926554,0.7740112994350282,0.7542372881355932,0.7655367231638418,0.7652050919377652,0.7662258235508781,0.011424875875764639,19,0.8791553564642577,0.9012567522959282,0.8870672383436036,0.872224345025959,0.8895377065720234,0.8924925466451054,0.889089377704161,0.8826074825111562,0.8669485919796288,0.8879881868271188,0.8736972479285035,0.8856504298142823,0.8858995604716796,0.8825579427398161,0.890088749589811,0.8844174343275355,0.008389057208754635,9
