	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	mean_test_score	std_test_score	rank_test_score
11	0.08859720230102539	0.014366466752245432	0.0021168073018391926	0.00020656880442859865	0.05	50	80	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 80}	0.8531536935286935	0.8718224302489155	0.851569391602462	0.8340671135328659	0.8546928216196156	0.8137604100554059	0.8594038529179002	0.8467367123617123	0.8734792366412215	0.8531321733821734	0.848461561594017	0.867292306461346	0.8547098529853425	0.8515556083975377	0.8514322977452032	0.8523512975382943	0.014102238315542765	26
12	0.07086648941040039	0.0046344822410137425	0.002424891789754232	0.00035253600665600515	0.05	100	31	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 31}	0.8515860571934322	0.8827944733989173	0.86409271342424	0.8419202059534256	0.8640674784837941	0.8171539748762149	0.8703185210842564	0.8717240041640476	0.8578621611455898	0.8375	0.8562696627292358	0.8750977517106551	0.8547070133675151	0.8515556083975377	0.8483463091756119	0.8563330623402983	0.015950706307972802	23
13	0.1360129992167155	0.03462134208029117	0.0030327796936035155	0.0005822845356592619	0.05	100	50	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 50}	0.8547105693633359	0.8890356811893954	0.865625	0.848019145866113	0.859375	0.8234465620333417	0.8750256470381335	0.8592092728629792	0.8703502043678281	0.8562612309074573	0.8625241784221016	0.8735224974907139	0.8578315982016171	0.8561993917227351	0.8546000696219785	0.8603824032725153	0.014060860603176668	11
14	0.19913619359334309	0.04788970396382908	0.0030504703521728516	0.0004938376239719217	0.05	100	80	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 80}	0.8484541603053437	0.8890454348176418	0.8594093406593405	0.851208530310003	0.8593804933786476	0.83125	0.8797095419847327	0.8653845823011285	0.8703502043678281	0.8562626353878761	0.860965005591926	0.8782214813475502	0.8640834124912399	0.8484304633111701	0.8592713706705968	0.8614284437950015	0.01384073548468071	7
15	0.30463058153788247	0.23085731349733235	0.0035662333170572917	0.0008647336003267008	0.05	150	31	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 31}	0.8484674780046835	0.884361449004307	0.8672196070267801	0.8417518941492519	0.859375	0.828125	0.878125	0.8622973470891673	0.8609860696918407	0.8421701526717559	0.8578406236951155	0.8688488106062827	0.8578343739850898	0.8562359481915933	0.8530918391887781	0.857782039553643	0.013799578874374748	20
16	0.17559264500935873	0.023838257048716185	0.00320585568745931	0.00022165315385480172	0.05	150	50	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 50}	0.8593942352786001	0.8937375477336875	0.8640874045801528	0.8572425223558435	0.8562542114669089	0.8375	0.8703286590147833	0.8653845823011285	0.8609697817167963	0.8562612309074573	0.8687602603189493	0.8829049925593602	0.8593969760900141	0.8562190796742243	0.8608893697946198	0.8632887235861684	0.012351436194403147	1
17	0.24325544039408367	0.02658214251471014	0.0036142349243164064	0.0004236958851160986	0.05	150	80	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 80}	0.8562359481915933	0.8952963962363661	0.86409271342424	0.8604986030319381	0.857817707379601	0.8328030998897502	0.8750293071783048	0.8731901563087678	0.865639451891395	0.853137910070221	0.857839237482264	0.8813428314571606	0.8609588932381648	0.8530502917412527	0.8514322977452032	0.8625576563510815	0.014106436010674362	2
18	0.036460320154825844	0.002782966171563633	0.0019818941752115884	0.00027238647627401963	0.1	50	31	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 31}	0.8437713631391851	0.8655304584896811	0.8562851037851036	0.8357598189091819	0.8609425929316974	0.8123898947883532	0.8718449284149585	0.8654666385135135	0.8641073282442748	0.8531020364290182	0.8500263764604743	0.8797824590276097	0.8562724644475701	0.8514466577494317	0.8451768155450013	0.8541269957916703	0.01565845400723912	24
19	0.052811352411905925	0.004092650829098323	0.002076260248819987	0.00030384738043511434	0.1	50	50	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 50}	0.85	0.8780749946270173	0.86097112122966	0.8496693434104865	0.859375	0.8312301967610702	0.8656460092245155	0.8575808770414671	0.8641099782380912	0.851575185385947	0.8500293040293041	0.8704148584323587	0.8656341901886645	0.8421632009194469	0.8545600388453043	0.856735619888889	0.011300714562016785	22
20	0.10891110102335612	0.0474414291032231	0.0025256951649983723	0.0003676276143207768	0.1	50	80	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 80}	0.8578184055033947	0.8781011925691514	0.853155135269807	0.8526908866995075	0.8593791199132805	0.8264763665754149	0.8687358841991024	0.8654666385135135	0.8734742958288442	0.8515664875366014	0.8577906067690068	0.8844619862043359	0.8609588932381648	0.8484304633111701	0.85	0.8592337574754195	0.013527810481216918	15
21	0.08666170438130696	0.017598642506453863	0.0025786558787027993	0.0003213117890896819	0.1	100	31	{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 31}	0.8531450901798714	0.879683093927845	0.8656525705659934	0.8480760783165293	0.8578149302528868	0.8218540965811296	0.8781118924705951	0.8654666385135135	0.8609697817167963	0.8562401686353821	0.8546935352946783	0.8813428641251221	0.8562668516275252	0.8515396444291827	0.8516072584263054	0.8588309663375571	0.01428416478575086	19
22	0.12228687604268391	0.01720595096082028	0.002950239181518555	0.00029154452193500604	0.1	100	50	{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 50}	0.8531364817854911	0.8859099257299416	0.8578468734051412	0.8525686553030305	0.857817707379601	0.8343911901270772	0.8672040483886336	0.8639213541168067	0.8593571177040232	0.8578163196403235	0.8562359481915933	0.8829049762894229	0.8593914852877965	0.8624999999999998	0.8513416190124824	0.8601562468240908	0.01192015459927398	14
23	0.15561552047729493	0.013739659551861296	0.0028936386108398436	0.00047876471657922923	0.1	100	80	{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 80}	0.8531106427174976	0.8874934079456228	0.8578468767629109	0.8619791666666666	0.853125	0.8296779241867549	0.8671806834262474	0.8700590490571326	0.8578455071486344	0.8500073260073261	0.8500205176305068	0.878220274390244	0.8687692277641588	0.8484141632592708	0.8513884433283924	0.8590092140194244	0.013510423674075808	17
24	0.13898590405782063	0.02402356815843898	0.00317385991414388	0.0003862370077622751	0.1	150	31	{'learning_rate': 0.1, 'n_estimators': 150, 'num_leaves': 31}	0.8515207705386107	0.8781226196056602	0.8640953624862338	0.8590650094473313	0.859375	0.83125	0.8843851703984598	0.863957438814942	0.85625	0.8515577869042646	0.8624999999999998	0.8782203079178885	0.8609507462795929	0.8577725275685639	0.859375	0.8612265159974367	0.012281362558259932	8
25	0.22108313242594402	0.06371953533682462	0.0038899739583333334	0.0008124763514120352	0.1	150	50	{'learning_rate': 0.1, 'n_estimators': 150, 'num_leaves': 50}	0.8515788167938931	0.892170915527004	0.8594038529179002	0.8605536492998358	0.857817707176183	0.8437652737047898	0.8734532696409332	0.8717240041640476	0.859375	0.8546970805994348	0.8608984060835404	0.8735224974907139	0.8593846176393001	0.8578184055033947	0.8514322977452032	0.8618397196190783	0.011352736021667151	5
26	0.28701279958089193	0.05255632118580664	0.004056596755981445	0.0004612973848234717	0.1	150	80	{'learning_rate': 0.1, 'n_estimators': 150, 'num_leaves': 80}	0.8500117260787992	0.892170915527004	0.8562794940938534	0.8589022713157661	0.8437545776814226	0.8297112216211066	0.8609439563433593	0.8731901563087678	0.8672338867843422	0.8421979047370207	0.8484304633111701	0.8766599083581921	0.8672079317443145	0.849947191362854	0.85	0.8577761070178648	0.015199679589384587	21
