	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_f1	split1_test_f1	split2_test_f1	split3_test_f1	split4_test_f1	split5_test_f1	split6_test_f1	split7_test_f1	split8_test_f1	mean_test_f1	std_test_f1	rank_test_f1	split0_test_recall	split1_test_recall	split2_test_recall	split3_test_recall	split4_test_recall	split5_test_recall	split6_test_recall	split7_test_recall	split8_test_recall	mean_test_recall	std_test_recall	rank_test_recall	split0_test_precision	split1_test_precision	split2_test_precision	split3_test_precision	split4_test_precision	split5_test_precision	split6_test_precision	split7_test_precision	split8_test_precision	mean_test_precision	std_test_precision	rank_test_precision	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_roc_auc	split1_test_roc_auc	split2_test_roc_auc	split3_test_roc_auc	split4_test_roc_auc	split5_test_roc_auc	split6_test_roc_auc	split7_test_roc_auc	split8_test_roc_auc	mean_test_roc_auc	std_test_roc_auc	rank_test_roc_auc
10	195.2874030801985	113.01220993469055	0.07853293418884277	0.09274833422968166	0.05	50	50	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 50}	0.9557215306592899	0.957860765329645	0.958098244774361	0.9548878433088959	0.9432082474226804	0.9525591994534153	0.9519431009957326	0.9684613196192144	0.9499008692999845	0.9547379023181354	0.006491480359132019	19	0.96	0.96	0.9598393574297188	0.956	0.956	0.9598393574297188	0.948	0.972	0.9518072289156626	0.9581651048638999	0.006297014713045277	19	0.9536037624926514	0.9561983471074379	0.9568281494177547	0.9538773628400185	0.9454574898785425	0.9509908486404635	0.9564762267021681	0.969636684303351	0.9483925004832163	0.9546068190961782	0.00644463821089124	19	0.96	0.96	0.9598393574297188	0.956	0.956	0.9598393574297188	0.948	0.972	0.9518072289156626	0.9581651048638999	0.006297014713045277	19	0.6755420311905668	0.6916666666666665	0.741561181434599	0.6895833333333332	0.5812324929971989	0.6321619556913675	0.6709710743801653	0.7478991596638656	0.7201760104302478	0.6834215450875568	0.049756818980098684	19
11	232.44629083739386	115.14812944986417	0.11537392934163411	0.09142850837182713	0.05	50	80	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 80}	0.9557215306592899	0.957860765329645	0.958098244774361	0.9548878433088959	0.9432082474226804	0.9525591994534153	0.9519431009957326	0.9684613196192144	0.9499008692999845	0.9547379023181354	0.006491480359132019	19	0.96	0.96	0.9598393574297188	0.956	0.956	0.9598393574297188	0.948	0.972	0.9518072289156626	0.9581651048638999	0.006297014713045277	19	0.9536037624926514	0.9561983471074379	0.9568281494177547	0.9538773628400185	0.9454574898785425	0.9509908486404635	0.9564762267021681	0.969636684303351	0.9483925004832163	0.9546068190961782	0.00644463821089124	19	0.96	0.96	0.9598393574297188	0.956	0.956	0.9598393574297188	0.948	0.972	0.9518072289156626	0.9581651048638999	0.006297014713045277	19	0.6755420311905668	0.6916666666666665	0.741561181434599	0.6895833333333332	0.5812324929971989	0.6321619556913675	0.6709710743801653	0.7478991596638656	0.7201760104302478	0.6834215450875568	0.049756818980098684	19
12	581.758283244239	261.0112908159897	0.3039722442626953	0.5154685104404286	0.05	100	31	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 31}	0.958892217756668	0.9548878433088959	0.958098244774361	0.9648195645690425	0.940396694214876	0.9678994810107497	0.9667298391508918	0.9721493775933611	0.9445511106209735	0.9587138192222022	0.01009716982382509	4	0.964	0.956	0.9598393574297188	0.964	0.952	0.9718875502008032	0.964	0.976	0.9477911646586346	0.9617242302543507	0.00848291476684761	4	0.9579071038251367	0.9538773628400185	0.9568281494177547	0.9657512362114873	0.9373008130081301	0.9690366403887154	0.9703948269303918	0.9765901639344262	0.942170355060409	0.9588729612907189	0.012345347628248241	4	0.964	0.956	0.9598393574297188	0.964	0.952	0.9718875502008032	0.964	0.976	0.9477911646586346	0.9617242302543507	0.00848291476684761	4	0.6776340813997718	0.6895833333333332	0.741561181434599	0.7895833333333333	0.5791316526610645	0.7251718869365928	0.8001033057851239	0.75	0.6817144719687093	0.7149425829836142	0.06363920283870696	1
13	352.40374279022217	168.6874825669578	0.06175774998135037	0.04990043314316496	0.05	100	50	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 50}	0.958892217756668	0.9548878433088959	0.958098244774361	0.9648195645690425	0.940396694214876	0.9678994810107497	0.9667298391508918	0.9721493775933611	0.9445511106209735	0.9587138192222022	0.01009716982382509	4	0.964	0.956	0.9598393574297188	0.964	0.952	0.9718875502008032	0.964	0.976	0.9477911646586346	0.9617242302543507	0.00848291476684761	4	0.9579071038251367	0.9538773628400185	0.9568281494177547	0.9657512362114873	0.9373008130081301	0.9690366403887154	0.9703948269303918	0.9765901639344262	0.942170355060409	0.9588729612907189	0.012345347628248241	4	0.964	0.956	0.9598393574297188	0.964	0.952	0.9718875502008032	0.964	0.976	0.9477911646586346	0.9617242302543507	0.00848291476684761	4	0.6776340813997718	0.6895833333333332	0.741561181434599	0.7895833333333333	0.5791316526610645	0.7251718869365928	0.8001033057851239	0.75	0.6817144719687093	0.7149425829836142	0.06363920283870696	1
14	527.5886939366659	237.34786852833457	0.07840696970621745	0.05688181199167703	0.05	100	80	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 80}	0.958892217756668	0.9548878433088959	0.958098244774361	0.9648195645690425	0.940396694214876	0.9678994810107497	0.9667298391508918	0.9721493775933611	0.9445511106209735	0.9587138192222022	0.01009716982382509	4	0.964	0.956	0.9598393574297188	0.964	0.952	0.9718875502008032	0.964	0.976	0.9477911646586346	0.9617242302543507	0.00848291476684761	4	0.9579071038251367	0.9538773628400185	0.9568281494177547	0.9657512362114873	0.9373008130081301	0.9690366403887154	0.9703948269303918	0.9765901639344262	0.942170355060409	0.9588729612907189	0.012345347628248241	4	0.964	0.956	0.9598393574297188	0.964	0.952	0.9718875502008032	0.964	0.976	0.9477911646586346	0.9617242302543507	0.00848291476684761	4	0.6776340813997718	0.6895833333333332	0.741561181434599	0.7895833333333333	0.5791316526610645	0.7251718869365928	0.8001033057851239	0.75	0.6817144719687093	0.7149425829836142	0.06363920283870696	1
15	686.0338065359327	321.4957058508453	0.14971934424506295	0.17103572404390197	0.05	150	31	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 31}	0.9621983471074379	0.9630900536163693	0.9613873282888968	0.9648195645690425	0.940396694214876	0.9620473595627324	0.9667298391508918	0.9664381926683717	0.9445511106209735	0.959073165533288	0.00910246222108507	1	0.968	0.964	0.963855421686747	0.964	0.952	0.9678714859437751	0.964	0.972	0.9477911646586346	0.9626131191432395	0.007336550073489534	1	0.9638857142857143	0.9623052097740894	0.9601405622489959	0.9657512362114873	0.9373008130081301	0.963743498584502	0.9703948269303918	0.9728	0.942170355060409	0.9598324684559688	0.011413014886929381	1	0.968	0.964	0.963855421686747	0.964	0.952	0.9678714859437751	0.964	0.972	0.9477911646586346	0.9626131191432395	0.007336550073489534	1	0.6797261316089769	0.7416666666666666	0.7436708860759494	0.7895833333333333	0.5791316526610645	0.6797173414820474	0.8001033057851239	0.7083333333333334	0.6817144719687093	0.7115163469905783	0.06353550621878	4
16	555.3690926233927	237.21082602658942	0.11885650952657063	0.16544909837314872	0.05	150	50	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 50}	0.9621983471074379	0.9630900536163693	0.9613873282888968	0.9648195645690425	0.940396694214876	0.9620473595627324	0.9667298391508918	0.9664381926683717	0.9445511106209735	0.959073165533288	0.00910246222108507	1	0.968	0.964	0.963855421686747	0.964	0.952	0.9678714859437751	0.964	0.972	0.9477911646586346	0.9626131191432395	0.007336550073489534	1	0.9638857142857143	0.9623052097740894	0.9601405622489959	0.9657512362114873	0.9373008130081301	0.963743498584502	0.9703948269303918	0.9728	0.942170355060409	0.9598324684559688	0.011413014886929381	1	0.968	0.964	0.963855421686747	0.964	0.952	0.9678714859437751	0.964	0.972	0.9477911646586346	0.9626131191432395	0.007336550073489534	1	0.6797261316089769	0.7416666666666666	0.7436708860759494	0.7895833333333333	0.5791316526610645	0.6797173414820474	0.8001033057851239	0.7083333333333334	0.6817144719687093	0.7115163469905783	0.06353550621878	4
17	771.2749981880188	303.7727283894855	0.09642582469516331	0.10674891133380573	0.05	150	80	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 80}	0.9621983471074379	0.9630900536163693	0.9613873282888968	0.9648195645690425	0.940396694214876	0.9620473595627324	0.9667298391508918	0.9664381926683717	0.9445511106209735	0.959073165533288	0.00910246222108507	1	0.968	0.964	0.963855421686747	0.964	0.952	0.9678714859437751	0.964	0.972	0.9477911646586346	0.9626131191432395	0.007336550073489534	1	0.9638857142857143	0.9623052097740894	0.9601405622489959	0.9657512362114873	0.9373008130081301	0.963743498584502	0.9703948269303918	0.9728	0.942170355060409	0.9598324684559688	0.011413014886929381	1	0.968	0.964	0.963855421686747	0.964	0.952	0.9678714859437751	0.964	0.972	0.9477911646586346	0.9626131191432395	0.007336550073489534	1	0.6797261316089769	0.7416666666666666	0.7436708860759494	0.7895833333333333	0.5791316526610645	0.6797173414820474	0.8001033057851239	0.7083333333333334	0.6817144719687093	0.7115163469905783	0.06353550621878	4
18	180.87168190214368	92.22017051169769	0.07773603333367242	0.070181531012448	0.1	50	31	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 31}	0.958892217756668	0.952	0.9664785958194887	0.9641322314049587	0.9376709292412616	0.9644355198572068	0.9610084501441495	0.9721493775933611	0.9445511106209735	0.9579242702708964	0.010493652073185452	7	0.964	0.952	0.9678714859437751	0.968	0.948	0.9678714859437751	0.956	0.976	0.9477911646586346	0.9608371262829094	0.009583951971898038	7	0.9579071038251367	0.952	0.9656298835509403	0.9630601092896175	0.9323428571428571	0.9636799855857906	0.9680545277507302	0.9765901639344262	0.942170355060409	0.9579372206822119	0.012942649504202068	7	0.964	0.952	0.9678714859437751	0.968	0.948	0.9678714859437751	0.956	0.976	0.9477911646586346	0.9608371262829094	0.009583951971898038	7	0.6776340813997718	0.6875	0.7853375527426161	0.6958333333333333	0.57703081232493	0.7230710466004584	0.7959710743801653	0.75	0.6817144719687093	0.7082324858611092	0.06240092670673613	10
19	160.6407879193624	14.728026311428378	0.046695179409450956	0.024438422849829756	0.1	50	50	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 50}	0.958892217756668	0.952	0.9664785958194887	0.9641322314049587	0.9376709292412616	0.9644355198572068	0.9610084501441495	0.9721493775933611	0.9445511106209735	0.9579242702708964	0.010493652073185452	7	0.964	0.952	0.9678714859437751	0.968	0.948	0.9678714859437751	0.956	0.976	0.9477911646586346	0.9608371262829094	0.009583951971898038	7	0.9579071038251367	0.952	0.9656298835509403	0.9630601092896175	0.9323428571428571	0.9636799855857906	0.9680545277507302	0.9765901639344262	0.942170355060409	0.9579372206822119	0.012942649504202068	7	0.964	0.952	0.9678714859437751	0.968	0.948	0.9678714859437751	0.956	0.976	0.9477911646586346	0.9608371262829094	0.009583951971898038	7	0.6776340813997718	0.6875	0.7853375527426161	0.6958333333333333	0.57703081232493	0.7230710466004584	0.7959710743801653	0.75	0.6817144719687093	0.7082324858611092	0.06240092670673613	10
20	231.67774963378906	123.9219952606654	0.08150474230448405	0.07892838841619518	0.1	50	80	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 80}	0.958892217756668	0.952	0.9664785958194887	0.9641322314049587	0.9376709292412616	0.9644355198572068	0.9610084501441495	0.9721493775933611	0.9445511106209735	0.9579242702708964	0.010493652073185452	7	0.964	0.952	0.9678714859437751	0.968	0.948	0.9678714859437751	0.956	0.976	0.9477911646586346	0.9608371262829094	0.009583951971898038	7	0.9579071038251367	0.952	0.9656298835509403	0.9630601092896175	0.9323428571428571	0.9636799855857906	0.9680545277507302	0.9765901639344262	0.942170355060409	0.9579372206822119	0.012942649504202068	7	0.964	0.952	0.9678714859437751	0.968	0.948	0.9678714859437751	0.956	0.976	0.9477911646586346	0.9608371262829094	0.009583951971898038	7	0.6776340813997718	0.6875	0.7853375527426161	0.6958333333333333	0.57703081232493	0.7230710466004584	0.7959710743801653	0.75	0.6817144719687093	0.7082324858611092	0.06240092670673613	10
21	418.72985445128546	174.54269580954426	0.05923022164238824	0.03689266011801213	0.1	100	31	{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 31}	0.9527479338842975	0.9548878433088959	0.9664785958194887	0.969387599847851	0.9350152143845087	0.958727904156678	0.9638333333333333	0.9664381926683717	0.9445511106209735	0.9568964142249333	0.010764170681372046	10	0.96	0.956	0.9678714859437751	0.968	0.944	0.963855421686747	0.96	0.972	0.9477911646586346	0.959946452476573	0.00885597363806473	13	0.9511836734693878	0.9538773628400185	0.9656298835509403	0.9712324929971989	0.928983606557377	0.957740426727486	0.9691316526610646	0.9728	0.942170355060409	0.9569721615404314	0.013835598962808077	10	0.96	0.956	0.9678714859437751	0.968	0.944	0.963855421686747	0.96	0.972	0.9477911646586346	0.959946452476573	0.00885597363806473	13	0.6321795359452262	0.6895833333333332	0.7853375527426161	0.8395833333333333	0.5749299719887955	0.677616501145913	0.7980371900826446	0.7083333333333334	0.6817144719687093	0.7097016915415449	0.07943246629789046	7
